sn,NP,bacteria,strain,NP_synthesis,drug,drug_dose_µg_disk,NP_concentration_µg_ml,NP_size_min_nm,NP_size_max_nm,NP_size_avg_nm,shape,method,ZOI_drug_mm_or_MIC _µg_ml,error_ZOI_drug_mm_or_MIC_µg_ml,ZOI_NP_mm_or_MIC_np_µg_ml,error_ZOI_NP_mm_or_MIC_np_µg_ml,ZOI_drug_NP_mm_or_MIC_drug_NP_µg_ml,error_ZOI_drug_NP_mm_or_MIC_drug_NP_µg_ml,fold_increase_in_antibacterial_activity,zeta_potential_mV,MDR,FIC,effect,reference,doi,article_list,time_hr,coating_with_antimicrobial_peptide_polymers,combined_MIC,peptide_MIC,viability_%,viability_error,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access,pdf_file,pdf_downloaded
2987,ZnO,Escherichia coli,MTCC 739,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ciprofloxacin,,,20,20.0,20.0,,MIC,,,0.16,0.02,0.74,0.15,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1,data/pdfs/pdf_synergy/89_sharma2016.pdf,True
2988,ZnO,Escherichia coli,,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ciprofloxacin,,,20,20.0,20.0,,MIC,,,0.42,0.03,0.69,0.06,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1,data/pdfs/pdf_synergy/89_sharma2016.pdf,True
2989,ZnO,Pseudomonas aeruginosa,MTCC 741,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ciprofloxacin,,,20,20.0,20.0,,MIC,,,0.43,0.05,0.54,0.09,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1,data/pdfs/pdf_synergy/89_sharma2016.pdf,True
2990,ZnO,Pseudomonas aeruginosa,,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ciprofloxacin,,,20,20.0,20.0,,MIC,,,0.43,0.05,0.94,0.07,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1,data/pdfs/pdf_synergy/89_sharma2016.pdf,True
2991,ZnO,Salmonella typhi,MTCC 98,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ciprofloxacin,,,20,20.0,20.0,,MIC,,,0.16,0.01,0.62,0.13,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1,data/pdfs/pdf_synergy/89_sharma2016.pdf,True
2992,ZnO,Salmonella typhi,,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ciprofloxacin,,,20,20.0,20.0,,MIC,,,0.16,0.01,0.62,0.03,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1,data/pdfs/pdf_synergy/89_sharma2016.pdf,True
2993,ZnO,Trichophyton mentagrophytes,MTCC 8476,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ciprofloxacin,,,20,20.0,20.0,,MIC,,,0.33,0.14,,,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1,data/pdfs/pdf_synergy/89_sharma2016.pdf,True
2994,ZnO,Cryptococcus neoformans,,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ciprofloxacin,,,20,20.0,20.0,,MIC,,,26.6,14.4,,,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1,data/pdfs/pdf_synergy/89_sharma2016.pdf,True
2995,ZnO,Bacillus subtilis,MTCC 736,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ampicillin,,,20,20.0,20.0,,MIC,,,,,0.57,0.04,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1,data/pdfs/pdf_synergy/89_sharma2016.pdf,True
2996,ZnO,Bacillus subtilis,,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ampicillin,,,20,20.0,20.0,,MIC,,,,,0.77,0.03,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1,data/pdfs/pdf_synergy/89_sharma2016.pdf,True
2997,ZnO,Klebsiella pneumoniae,MTCC 109,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ampicillin,,,20,20.0,20.0,,MIC,,,,,0.67,0.09,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1,data/pdfs/pdf_synergy/89_sharma2016.pdf,True
2998,ZnO,Klebsiella pneumoniae,,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ampicillin,,,20,20.0,20.0,,MIC,,,,,0.6,0.13,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1,data/pdfs/pdf_synergy/89_sharma2016.pdf,True
2999,ZnO,Staphylococcus aureus,MTCC 737,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ampicillin,,,20,20.0,20.0,,MIC,,,,,0.58,0.05,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1,data/pdfs/pdf_synergy/89_sharma2016.pdf,True
3000,ZnO,Staphylococcus aureus,,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ampicillin,,,20,20.0,20.0,,MIC,,,,,0.69,0.05,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1,data/pdfs/pdf_synergy/89_sharma2016.pdf,True
3001,ZnO,Escherichia coli,MTCC 739,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ampicillin,,,20,20.0,20.0,,MIC,,,,,0.64,0.07,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1,data/pdfs/pdf_synergy/89_sharma2016.pdf,True
3002,ZnO,Escherichia coli,,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ampicillin,,,20,20.0,20.0,,MIC,,,,,0.66,0.07,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1,data/pdfs/pdf_synergy/89_sharma2016.pdf,True
3003,ZnO,Pseudomonas aeruginosa,MTCC 741,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ampicillin,,,20,20.0,20.0,,MIC,,,,,0.64,0.09,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1,data/pdfs/pdf_synergy/89_sharma2016.pdf,True
3004,ZnO,Pseudomonas aeruginosa,,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ampicillin,,,20,20.0,20.0,,MIC,,,,,0.6,0.03,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1,data/pdfs/pdf_synergy/89_sharma2016.pdf,True
3005,ZnO,Salmonella typhi,MTCC 98,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ampicillin,,,20,20.0,20.0,,MIC,,,,,0.51,0.05,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1,data/pdfs/pdf_synergy/89_sharma2016.pdf,True
3006,ZnO,Salmonella typhi,,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Ampicillin,,,20,20.0,20.0,,MIC,,,,,0.55,0.08,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1,data/pdfs/pdf_synergy/89_sharma2016.pdf,True
3007,ZnO,Trichophyton mentagrophytes,MTCC 8476,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Amphotericin B,,,20,20.0,20.0,,MIC,,,,,0.5,0.09,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1,data/pdfs/pdf_synergy/89_sharma2016.pdf,True
3008,ZnO,Cryptococcus neoformans,,"purchased (obtained) from physics departiment, chitkara university, chandigarh",Fluconazole,,,20,20.0,20.0,,MIC,,,,,0.68,0.01,,,,,,https://www.scielo.br/j/aabc/a/CS6WTFgyyDtg9FJQfzftXny/?lang=en#,10.1590/0001-3765201620150713,89,,,,,,,Anais da Academia Brasileira de Ci��ncias,FapUNIFESP (SciELO),2016,"Synergistic activity of doped zinc oxide nanoparticles with antibiotics: ciprofloxacin, ampicillin, fluconazole and amphotericin B against pathogenic microorganisms",True,True,gold,89_sharma2016.pdf,1,data/pdfs/pdf_synergy/89_sharma2016.pdf,True
3186,ZnO,Escherichia coli,,green_synthesis using Ulva fasciata,,,10000.0,186.5,187.5,187.0,rod,disc_diffusion,,,26.0,1.33,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1,data/pdfs/pdf_synergy/34_abo-shama2020.pdf,True
3187,ZnO,Escherichia coli,,green_synthesis using Ulva fasciata,,,5000.0,186.5,187.5,187.0,rod,disc_diffusion,,,22.0,1.23,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1,data/pdfs/pdf_synergy/34_abo-shama2020.pdf,True
3188,ZnO,Escherichia coli,,green_synthesis using Ulva fasciata,,,2500.0,186.5,187.5,187.0,rod,disc_diffusion,,,18.0,0.57,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1,data/pdfs/pdf_synergy/34_abo-shama2020.pdf,True
3189,ZnO,Escherichia coli,,green_synthesis using Ulva fasciata,,,1250.0,186.5,187.5,187.0,rod,disc_diffusion,,,14.0,0.75,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1,data/pdfs/pdf_synergy/34_abo-shama2020.pdf,True
3190,ZnO,Staphylococcus aureus,,green_synthesis using Ulva fasciata,,,10000.0,186.5,187.5,187.0,rod,disc_diffusion,,,20.0,0.57,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1,data/pdfs/pdf_synergy/34_abo-shama2020.pdf,True
3191,ZnO,Staphylococcus aureus,,green_synthesis using Ulva fasciata,,,5000.0,186.5,187.5,187.0,rod,disc_diffusion,,,17.0,0.75,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1,data/pdfs/pdf_synergy/34_abo-shama2020.pdf,True
3192,ZnO,Staphylococcus aureus,,green_synthesis using Ulva fasciata,,,2500.0,186.5,187.5,187.0,rod,disc_diffusion,,,15.0,0.75,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1,data/pdfs/pdf_synergy/34_abo-shama2020.pdf,True
3193,ZnO,Staphylococcus aureus,,green_synthesis using Ulva fasciata,,,1250.0,186.5,187.5,187.0,rod,disc_diffusion,,,13.0,0.57,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1,data/pdfs/pdf_synergy/34_abo-shama2020.pdf,True
3194,ZnO,Salmonella enterica,subsp. bukuru,green_synthesis using Ulva fasciata,,,10000.0,186.5,187.5,187.0,rod,disc_diffusion,,,15.0,0.57,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1,data/pdfs/pdf_synergy/34_abo-shama2020.pdf,True
3195,ZnO,Salmonella enterica,subsp. bukuru,green_synthesis using Ulva fasciata,,,5000.0,186.5,187.5,187.0,rod,disc_diffusion,,,13.0,0.57,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1,data/pdfs/pdf_synergy/34_abo-shama2020.pdf,True
3196,ZnO,Salmonella enterica,subsp. bukuru,green_synthesis using Ulva fasciata,,,2500.0,186.5,187.5,187.0,rod,disc_diffusion,,,12.0,0.75,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1,data/pdfs/pdf_synergy/34_abo-shama2020.pdf,True
3197,ZnO,Salmonella enterica,subsp. bukuru,green_synthesis using Ulva fasciata,,,1250.0,186.5,187.5,187.0,rod,disc_diffusion,,,10.0,0.57,,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1,data/pdfs/pdf_synergy/34_abo-shama2020.pdf,True
3198,ZnO,Escherichia coli,,green_synthesis using Ulva fasciata,Azithromycin,15.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,27.0,,,,35.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1,data/pdfs/pdf_synergy/34_abo-shama2020.pdf,True
3199,ZnO,Escherichia coli,,green_synthesis using Ulva fasciata,Gentamicin,10.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,30.0,,,,32.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1,data/pdfs/pdf_synergy/34_abo-shama2020.pdf,True
3200,ZnO,Escherichia coli,,green_synthesis using Ulva fasciata,Oxacillin,1.0,10000.0,186.5,187.5,187.0,spherical,disc_diffusion,19.0,,,,33.0,,,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7012269/,10.2147/idr.s234425,34,,,,,,,Infection and Drug Resistance,Dove Medical Press Ltd.,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1,data/pdfs/pdf_synergy/34_abo-shama2020.pdf,True
