formula,activity,syngony,length,width,depth,surface,km_value,km_unit,vmax_value,vmax_unit,target_source,reaction_type,c_min,c_max,c_const,c_const_unit,ccat_value,ccat_unit,ph,temperature,doi,pdf,access,title,journal,year,pdf_file,pdf_downloaded
Co1.5Mn1.5O4,laccase,cubic,140,140,140,,0.21,M,5.35,mgL‒1min‒1,text,Dopamine,0.0,0.1,,,1.0,mg/mL,5.0,30.0,10.1016/j.snb.2021.129763,J.SNB.2021.129763,0,Facile preparation of four-in-one nanozyme catalytic platform and the application in selective detection of catechol and hydroquinone,Sensors and Actuators B: Chemical,2021,data/pdfs/pdf_nanozymes/J.SNB.2021.129763.pdf,False
Co1.5Mn1.5O4,catalase,cubic,140,140,140,,,,,,si,H2O2 + Dopamine,0.0,800.0,,,1.0,mg/mL,7.0,,10.1016/j.snb.2021.129763,J.SNB.2021.129763,0,Facile preparation of four-in-one nanozyme catalytic platform and the application in selective detection of catechol and hydroquinone,Sensors and Actuators B: Chemical,2021,data/pdfs/pdf_nanozymes/J.SNB.2021.129763.pdf,False
Ru@V2O4,oxidase,,,200− 300,200− 300,,0.045,mM,1.09e-07,M⋅S-1,text,TMB,0.1,1.0,,,7.0,μg mL− 1,3.5,25.0,10.1016/j.snb.2021.130266,J.SNB.2021.130266,0,Facile preparation of Ru@V2O4 nanowires exhibiting excellent tetra-enzyme mimetic activities for sensitive colorimetric H2O2 and cysteine sensing,Sensors and Actuators B: Chemical,2021,data/pdfs/pdf_nanozymes/J.SNB.2021.130266.pdf,False
Ru@V2O4,peroxidase,,,200− 300,200− 300,,0.183,mM,7.9e-08,M⋅S-1,si,TMB + H2O2,0.1,1.0,0.5,mM,5.0,μg mL− 1,4.0,35.0,10.1016/j.snb.2021.130266,J.SNB.2021.130266,0,Facile preparation of Ru@V2O4 nanowires exhibiting excellent tetra-enzyme mimetic activities for sensitive colorimetric H2O2 and cysteine sensing,Sensors and Actuators B: Chemical,2021,data/pdfs/pdf_nanozymes/J.SNB.2021.130266.pdf,False
Ru@V2O4,peroxidase,,,200− 300,200− 300,,0.045,mM,1.36e-07,M⋅S-1,si,H2O2 + TMB,0.0,0.1,0.25,mM,5.0,μg mL− 1,4.0,35.0,10.1016/j.snb.2021.130266,J.SNB.2021.130266,0,Facile preparation of Ru@V2O4 nanowires exhibiting excellent tetra-enzyme mimetic activities for sensitive colorimetric H2O2 and cysteine sensing,Sensors and Actuators B: Chemical,2021,data/pdfs/pdf_nanozymes/J.SNB.2021.130266.pdf,False
CoMnO3,oxidase,,,20-40,20-40,,0.167,mM,67.4,10−8 M S−1,text,TMB,,,,,,,,,10.1016/j.snb.2023.133540,J.SNB.2023.133540,0,Rapid colorimetric detection of H2O2 in living cells and its upstream series of molecules based on oxidase-like activity of CoMnO3 nanofibers,Sensors and Actuators B: Chemical,2023,data/pdfs/pdf_nanozymes/J.SNB.2023.133540.pdf,False
Cu-CuFe2O4,peroxidase,cubic,7,7,7,sodium dodecyl benzene sulphonate,0.39,mM,23.9,10-8Ms-1,si,TMB + H2O2,0.0,0.8,0.2,mM,0.5,mg mL− 1,4.0,35.0,10.1016/j.surfin.2021.101109,J.SURFIN.2021.101109,0,Improvement of peroxidase-like activity and application for detection of H2O2 and dopamine for SDBS-Cu-CuFe2O4,Surfaces and Interfaces,2021,data/pdfs/pdf_nanozymes/J.SURFIN.2021.101109.pdf,False
Cu-CuFe2O4,peroxidase,cubic,7,7,7,sodium dodecyl benzene sulphonate,0.21,mM,47.4,10-8Ms-1,si,H2O2 + TMB,0.0,0.8,0.4,mM,0.5,mg mL− 1,4.0,35.0,10.1016/j.surfin.2021.101109,J.SURFIN.2021.101109,0,Improvement of peroxidase-like activity and application for detection of H2O2 and dopamine for SDBS-Cu-CuFe2O4,Surfaces and Interfaces,2021,data/pdfs/pdf_nanozymes/J.SURFIN.2021.101109.pdf,False
Fe0.5Mn0.5Fe2O4,peroxidase,cubic,8,8,8,PMIDA,0.139,mM,4.5e-06,MS−1,text,TMB + H2O2,0.0,0.8,0.8,M,3.22e-10,M,4.0,40.0,10.1016/j.talanta.2011.09.026,J.TALANTA.2011.09.026,0,Development of phosphonate modified Fe(1âˆ’x)MnxFe2O4 mixed ferrite nanoparticles: Novel peroxidase mimetics in enzyme linked immunosorbent assay,Talanta,2011,data/pdfs/pdf_nanozymes/J.TALANTA.2011.09.026.pdf,False
Fe0.5Mn0.5Fe2O4,peroxidase,cubic,8,8,8,PMIDA,310.0,mM,3.63e-06,MS−1,text,H2O2 + TMB,0.0,1.8,800.0,μM,3.22e-10,M,4.0,40.0,10.1016/j.talanta.2011.09.026,J.TALANTA.2011.09.026,0,Development of phosphonate modified Fe(1âˆ’x)MnxFe2O4 mixed ferrite nanoparticles: Novel peroxidase mimetics in enzyme linked immunosorbent assay,Talanta,2011,data/pdfs/pdf_nanozymes/J.TALANTA.2011.09.026.pdf,False
CuS,peroxidase,hexagonal,40–50,40–50,40–50,,0.0072,mM,8.96e-08,M S-1,text,TMB + H2O2,0.0,0.075,13.0,mM,20.0,μg,4.0,40.0,10.1016/j.talanta.2013.01.032,J.TALANTA.2013.01.032,0,CuS nanoparticles as a mimic peroxidase for colorimetric estimation of human blood glucose level,Talanta,2013,data/pdfs/pdf_nanozymes/J.TALANTA.2013.01.032.pdf,False
CuS,peroxidase,hexagonal,40–50,40–50,40–50,,12.0,mM,2.09e-07,M S-1,text,H2O2 + TMB,0.0,42.0,100.0,μM,20.0,μg,4.0,40.0,10.1016/j.talanta.2013.01.032,J.TALANTA.2013.01.032,0,CuS nanoparticles as a mimic peroxidase for colorimetric estimation of human blood glucose level,Talanta,2013,data/pdfs/pdf_nanozymes/J.TALANTA.2013.01.032.pdf,False
Au-Ag,peroxidase,,80,80,80,chitosan,0.396,mMP,1.41,10-8 (M s1),text,TMB + H2O2,,,50.0,mM,,,4.0,45.0,10.1016/j.talanta.2015.03.050,J.TALANTA.2015.03.050,0,Simultaneous enzymatic and SERS properties of bifunctional chitosan-modified popcorn-like Au-Ag nanoparticles for high sensitive detection of melamine in milk powder,Talanta,2015,data/pdfs/pdf_nanozymes/J.TALANTA.2015.03.050.pdf,False
Au-Ag,peroxidase,,80,80,80,chitosan,94.7,mMP,2.92,10-8 (M s1),text,H2O2 + TMB,,,5.0,mM,,,4.0,45.0,10.1016/j.talanta.2015.03.050,J.TALANTA.2015.03.050,0,Simultaneous enzymatic and SERS properties of bifunctional chitosan-modified popcorn-like Au-Ag nanoparticles for high sensitive detection of melamine in milk powder,Talanta,2015,data/pdfs/pdf_nanozymes/J.TALANTA.2015.03.050.pdf,False
Co3O4@NiO,peroxidase,cubic,,,,,0.036,mM,,,text,TMB + H2O2,0.0,0.2,,,3.0,mg mL−1,4.0,,10.1016/j.talanta.2018.01.019,J.TALANTA.2018.01.019,0,Synthesis of hierarchical Co3O4@NiO core-shell nanotubes with a synergistic catalytic activity for peroxidase mimicking and colorimetric detection of dopamine,Talanta,2018,data/pdfs/pdf_nanozymes/J.TALANTA.2018.01.019.pdf,False
Co3O4@NiO,peroxidase,cubic,,,,,8.17,mM,,,text,H2O2 + TMB,0.0,20.0,,,3.0,mg mL−1,4.0,,10.1016/j.talanta.2018.01.019,J.TALANTA.2018.01.019,0,Synthesis of hierarchical Co3O4@NiO core-shell nanotubes with a synergistic catalytic activity for peroxidase mimicking and colorimetric detection of dopamine,Talanta,2018,data/pdfs/pdf_nanozymes/J.TALANTA.2018.01.019.pdf,False
Fe3(PO4)2·8H2O,peroxidase,,,,,,0.36,mM,1.58,10−7 M s−1,text,TMB + H2O2,0.0,1.4,0.6,mM,20.0,μg/mL,3.6,55.0,10.1016/j.talanta.2018.01.080,J.TALANTA.2018.01.080,0,3D flower-like ferrous(II) phosphate nanostructures as peroxidase mimetics for sensitive colorimetric detection of hydrogen peroxide and glucose at nanomolar level,Talanta,2018,data/pdfs/pdf_nanozymes/J.TALANTA.2018.01.080.pdf,False
Fe3(PO4)2·8H2O,peroxidase,,,,,,0.11,mM,5.58,10−7 M s−1,text,H2O2 + TMB,0.0,0.8,0.8,mM,20.0,μg/mL,3.6,55.0,10.1016/j.talanta.2018.01.080,J.TALANTA.2018.01.080,0,3D flower-like ferrous(II) phosphate nanostructures as peroxidase mimetics for sensitive colorimetric detection of hydrogen peroxide and glucose at nanomolar level,Talanta,2018,data/pdfs/pdf_nanozymes/J.TALANTA.2018.01.080.pdf,False
Ag3PO4,peroxidase,cubic,500-1200,500-1200,500-1200,,92.3,μM,,,text,TMB,0.0,0.3,,,,,,,10.1016/j.talanta.2018.07.073,J.TALANTA.2018.07.073,0,Ultrasensitive colorimetric sensing strategy based on ascorbic acid triggered remarkable photoactive-nanoperoxidase for signal amplification and its application to Î±-glucosidase activity detection,Talanta,2018,data/pdfs/pdf_nanozymes/J.TALANTA.2018.07.073.pdf,False
WO3,peroxidase,,20-40,6–7,6–7,,0.0106,mol L−1,1.53e-08,mol L−1 s−1,text,TMB + H2O2,0.2,1.4,1.4,mmol L−1,1.6,μg mL−1,2.0,25.0,10.1016/j.talanta.2019.06.003,J.TALANTA.2019.06.003,0,Colorimetric determination of xanthine in urine based on peroxidase-like activity of WO3 nanosheets,Talanta,2019,data/pdfs/pdf_nanozymes/J.TALANTA.2019.06.003.pdf,False
WO3,peroxidase,,20-40,6–7,6–7,,1.26,mol L−1,3e-08,mol L−1 s−1,text,H2O2 + TMB,0.02,0.14,0.06,mmol L−1,1.6,μg mL−1,2.0,25.0,10.1016/j.talanta.2019.06.003,J.TALANTA.2019.06.003,0,Colorimetric determination of xanthine in urine based on peroxidase-like activity of WO3 nanosheets,Talanta,2019,data/pdfs/pdf_nanozymes/J.TALANTA.2019.06.003.pdf,False
Pt,oxidase,cubic,4.8,4.8,4.8,heparin sodium,0.01012,mM,,,text,TMB,0.001,0.06,,,,,3.5,50.0,10.1016/j.talanta.2019.120707,J.TALANTA.2019.120707,0,Heparin-platinum nanozymes with enhanced oxidase-like activity for the colorimetric sensing of isoniazid,Talanta,2020,data/pdfs/pdf_nanozymes/J.TALANTA.2019.120707.pdf,False
CeCoO3,peroxidase,,35,35,35,"N,N-dicarboxymethyl Perylene-diimide",0.012,mM,1.07e-08,Ms−1,text,TMB + H2O2,0.0,0.08,0.25,M,,,5.0,35.0,10.1016/j.talanta.2020.121142,J.TALANTA.2020.121142,0,"N,N-dicarboxymethyl Perylene-diimide modified CeCoO3: Enhanced peroxidase activity, synergetic catalytic mechanism and glutathione colorimetric sensing",Talanta,2020,data/pdfs/pdf_nanozymes/J.TALANTA.2020.121142.pdf,False
CeCoO3,peroxidase,,35,35,35,"N,N-dicarboxymethyl Perylene-diimide",18.64,mM,2.91e-08,Ms−1,text,H2O2 + TMB,0.0,10.0,1.0,mM,,,5.0,35.0,10.1016/j.talanta.2020.121142,J.TALANTA.2020.121142,0,"N,N-dicarboxymethyl Perylene-diimide modified CeCoO3: Enhanced peroxidase activity, synergetic catalytic mechanism and glutathione colorimetric sensing",Talanta,2020,data/pdfs/pdf_nanozymes/J.TALANTA.2020.121142.pdf,False
ZnCo2O4,peroxidase,,,,,,0.23,mM,4.75,10-8 M/s,text,H2O2 + TMB,1.0,8.0,5.0,mM,1.0,μg/mL,5.0,45.0,10.1016/j.talanta.2020.121680,J.TALANTA.2020.121680,0,Deep eutectic solvents-assisted synthesis of ZnCo2O4 nanosheets as peroxidase-like nanozyme and its application in colorimetric logic gate,Talanta,2021,data/pdfs/pdf_nanozymes/J.TALANTA.2020.121680.pdf,False
ZnCo2O4,peroxidase,,,,,,0.4,mM,5.9,10-8 M/s,text,OPD + H2O2,0.5,10.0,10.0,mM,1.0,μg/mL,5.0,45.0,10.1016/j.talanta.2020.121680,J.TALANTA.2020.121680,0,Deep eutectic solvents-assisted synthesis of ZnCo2O4 nanosheets as peroxidase-like nanozyme and its application in colorimetric logic gate,Talanta,2021,data/pdfs/pdf_nanozymes/J.TALANTA.2020.121680.pdf,False
Cu2O,peroxidase,cubic,800,800,800,,0.9,mM,10.2,10− 8 Ms− 1,text,TMB + H2O2,0.0,1.0,25.0,mM,25.0,μg/mL,4.0,50.0,10.1016/j.talanta.2020.121990,J.TALANTA.2020.121990,0,Cu2O nanocubesâ€“grafted highly dense Au nanoparticles with modulated electronic structures for improving peroxidase catalytic performances,Talanta,2021,data/pdfs/pdf_nanozymes/J.TALANTA.2020.121990.pdf,False
Cu2O,peroxidase,cubic,800,800,800,,20.38,mM,8.38,10− 8 Ms− 1,text,H2O2 + TMB,0.0,50.0,0.7,mM,25.0,μg/mL,4.0,50.0,10.1016/j.talanta.2020.121990,J.TALANTA.2020.121990,0,Cu2O nanocubesâ€“grafted highly dense Au nanoparticles with modulated electronic structures for improving peroxidase catalytic performances,Talanta,2021,data/pdfs/pdf_nanozymes/J.TALANTA.2020.121990.pdf,False
Au/Cu2O,peroxidase,cubic,,,,,0.21,mM,6.08,10− 8 Ms− 1,text,TMB + H2O2,0.0,1.0,25.0,mM,25.0,μg/mL,4.0,50.0,10.1016/j.talanta.2020.121990,J.TALANTA.2020.121990,0,Cu2O nanocubesâ€“grafted highly dense Au nanoparticles with modulated electronic structures for improving peroxidase catalytic performances,Talanta,2021,data/pdfs/pdf_nanozymes/J.TALANTA.2020.121990.pdf,False
Au/Cu2O,peroxidase,cubic,,,,,10.56,mM,6.68,10− 8 Ms− 1,text,H2O2 + TMB,0.0,50.0,0.7,mM,25.0,μg/mL,4.0,50.0,10.1016/j.talanta.2020.121990,J.TALANTA.2020.121990,0,Cu2O nanocubesâ€“grafted highly dense Au nanoparticles with modulated electronic structures for improving peroxidase catalytic performances,Talanta,2021,data/pdfs/pdf_nanozymes/J.TALANTA.2020.121990.pdf,False
NiCo2S4,peroxidase,,2500,2500,2500,,0.53,mM,4.1,10-8M·s-1,si,TMB + H2O2,0.1,0.3,0.3,mM,15.0,μg mL−1,4.0,30.0,10.1016/j.talanta.2021.122337,J.TALANTA.2021.122337,0,NiCo2S4 microflowers as peroxidase mimic: A multi-functional platform for colorimetric detection of glucose and evaluation of antioxidant behavior,Talanta,2021,data/pdfs/pdf_nanozymes/J.TALANTA.2021.122337.pdf,False
NiCo2S4,peroxidase,,2500,2500,2500,,0.664,mM,1.5,10-8M·s-1,si,H2O2 + TMB,0.0,2.5,1.6,mM,15.0,μg mL−1,4.0,30.0,10.1016/j.talanta.2021.122337,J.TALANTA.2021.122337,0,NiCo2S4 microflowers as peroxidase mimic: A multi-functional platform for colorimetric detection of glucose and evaluation of antioxidant behavior,Talanta,2021,data/pdfs/pdf_nanozymes/J.TALANTA.2021.122337.pdf,False
CuS,peroxidase,,6,6,6,,0.409,mM,0.0632,μM s− 1,text,TMB + H2O2,,,,,0.67,mM,4.5,45.0,10.1016/j.talanta.2021.122594,J.TALANTA.2021.122594,0,Copper sulfide nanoclusters with multi-enzyme-like activities and its application in acid phosphatase sensing based on enzymatic cascade reaction,Talanta,2021,data/pdfs/pdf_nanozymes/J.TALANTA.2021.122594.pdf,False
CuS,peroxidase,,6,6,6,,0.406,mM,0.0549,μM s− 1,text,H2O2 + TMB,,,,,0.67,mM,4.5,45.0,10.1016/j.talanta.2021.122594,J.TALANTA.2021.122594,0,Copper sulfide nanoclusters with multi-enzyme-like activities and its application in acid phosphatase sensing based on enzymatic cascade reaction,Talanta,2021,data/pdfs/pdf_nanozymes/J.TALANTA.2021.122594.pdf,False
CuS,catalase,,6,6,6,,5.47,mM,4.18,μM s− 1,text,H2O2,,,,,0.4,mM,9.0,60.0,10.1016/j.talanta.2021.122594,J.TALANTA.2021.122594,0,Copper sulfide nanoclusters with multi-enzyme-like activities and its application in acid phosphatase sensing based on enzymatic cascade reaction,Talanta,2021,data/pdfs/pdf_nanozymes/J.TALANTA.2021.122594.pdf,False
Pt,oxidase,,2.95,2.95,2.95,citric acid,0.6819,mM,0.1739,μMs− 1,text,TOOS,0.0,1.6,,,0.4,mM,8.0,40.0,10.1016/j.talanta.2021.122647,J.TALANTA.2021.122647,0,Boosting the oxidase-like activity of platinum nanozyme in MBTH-TOOS chromogenic system for detection of trypsin and its inhibitor,Talanta,2021,data/pdfs/pdf_nanozymes/J.TALANTA.2021.122647.pdf,False
Pt,oxidase,,2.95,2.95,2.95,citric acid,9.1944,μM,0.1854,μMs− 1,text,MBTH,0.0,0.2,,,0.4,mM,8.0,40.0,10.1016/j.talanta.2021.122647,J.TALANTA.2021.122647,0,Boosting the oxidase-like activity of platinum nanozyme in MBTH-TOOS chromogenic system for detection of trypsin and its inhibitor,Talanta,2021,data/pdfs/pdf_nanozymes/J.TALANTA.2021.122647.pdf,False
Pt,oxidase,,2.95,2.95,2.95,citric acid,0.1369,mM,0.1645,μMs− 1,text,TOOS+MBTH,0.0,2.2,,,0.4,mM,8.0,40.0,10.1016/j.talanta.2021.122647,J.TALANTA.2021.122647,0,Boosting the oxidase-like activity of platinum nanozyme in MBTH-TOOS chromogenic system for detection of trypsin and its inhibitor,Talanta,2021,data/pdfs/pdf_nanozymes/J.TALANTA.2021.122647.pdf,False
V2C,oxidase,,,10–90,10–90,,0.163,mM,4.075e-08,M s−1,text,TMB,0.0,0.6,,,37.5,μg mL−1,4.0,,10.1016/j.talanta.2023.124872,J.TALANTA.2023.124872,0,Oxidase-like V2C MXene nanozyme with inherent antibacterial properties for colorimetric sensing,Talanta,2023,data/pdfs/pdf_nanozymes/J.TALANTA.2023.124872.pdf,False
Pd,oxidase,orthorhombic,,,,,0.24,mM,0.07084,μMs−1,text,TMB + H2O2,0.1,5.0,5.0,mM,13.2,μM,4.2,,10.1021/jacs.0c09567,JACS.0C09567,0,Self-Assembled Pd<sub>12</sub> Coordination Cage as Photoregulated Oxidase-Like Nanozyme,Journal of the American Chemical Society,2020,data/pdfs/pdf_nanozymes/JACS.0C09567.pdf,False
Ni-Pt,peroxidase,cubic,13.9,13.9,13.9,,0.035,M,2.6e-05,M s-1,si,TMB + H2O2,0.0,0.6,2.0,M,5.8e-13,M,4.0,,10.1021/jacs.0c12605,JACS.0C12605,1,Nickelâ€“Platinum Nanoparticles as Peroxidase Mimics with a Record High Catalytic Efficiency,Journal of the American Chemical Society,2021,data/pdfs/pdf_nanozymes/JACS.0C12605.pdf,False
Ni-Pt0.6,peroxidase,cubic,14.9,14.9,14.9,,0.013,M,0.00015,M s-1,si,TMB + H2O2,0.0,0.6,2.0,M,8.5e-13,M,4.0,,10.1021/jacs.0c12605,JACS.0C12605,1,Nickelâ€“Platinum Nanoparticles as Peroxidase Mimics with a Record High Catalytic Efficiency,Journal of the American Chemical Society,2021,data/pdfs/pdf_nanozymes/JACS.0C12605.pdf,False
Ni-Pt2,peroxidase,cubic,12.7,12.7,12.7,,0.009,M,6.1e-06,M s-1,si,TMB + H2O2,0.0,0.6,2.0,M,7.7e-13,M,4.0,,10.1021/jacs.0c12605,JACS.0C12605,1,Nickelâ€“Platinum Nanoparticles as Peroxidase Mimics with a Record High Catalytic Efficiency,Journal of the American Chemical Society,2021,data/pdfs/pdf_nanozymes/JACS.0C12605.pdf,False
Pt,peroxidase,cubic,14.6,14.6,14.6,,0.00048,M,7.9e-07,M s-1,si,TMB + H2O2,0.0,0.6,2.0,M,8.2e-13,M,4.0,,10.1021/jacs.0c12605,JACS.0C12605,1,Nickelâ€“Platinum Nanoparticles as Peroxidase Mimics with a Record High Catalytic Efficiency,Journal of the American Chemical Society,2021,data/pdfs/pdf_nanozymes/JACS.0C12605.pdf,False
Cu(OH)2,peroxidase,orthorhombic,200,30,30,,2.448,mM,4.48e-07,MS−1,text,TMB + H2O2,0.0,0.9,530.0,μM,30.0,μg,4.5,25.0,10.1021/jacs.5b09337,JACS.5B09337,1,Single Nanoparticle to 3D Supercage: Framing for an Artificial Enzyme System,Journal of the American Chemical Society,2015,data/pdfs/pdf_nanozymes/JACS.5B09337.pdf,False
Cu(OH)2,peroxidase,orthorhombic,200,30,30,,0.199,mM,4.251e-07,MS−1,text,H2O2 + TMB,0.0,0.8,800.0,μM,30.0,μg,4.5,25.0,10.1021/jacs.5b09337,JACS.5B09337,1,Single Nanoparticle to 3D Supercage: Framing for an Artificial Enzyme System,Journal of the American Chemical Society,2015,data/pdfs/pdf_nanozymes/JACS.5B09337.pdf,False
Au,peroxidase,,20,20,20,β-CD,0.094,mM,1.46e-06,M·s-1,si,TMB + H2O2,0.01,0.4,6.0,mM,,,4.5,25.0,10.1021/jacs.6b07590,JACS.6B07590,0,"Three-in-One: Sensing, Self-Assembly, and Cascade Catalysis of Cyclodextrin Modified Gold Nanoparticles",Journal of the American Chemical Society,2016,data/pdfs/pdf_nanozymes/JACS.6B07590.pdf,False
Au,peroxidase,,20,20,20,β-CD,272.78,mM,2.7e-07,M·s-1,si,H2O2 + TMB,5.0,2000.0,0.12,mM,,,4.5,25.0,10.1021/jacs.6b07590,JACS.6B07590,0,"Three-in-One: Sensing, Self-Assembly, and Cascade Catalysis of Cyclodextrin Modified Gold Nanoparticles",Journal of the American Chemical Society,2016,data/pdfs/pdf_nanozymes/JACS.6B07590.pdf,False
Au,oxidase,,20,20,20,β-CD,92.19,mM,0.00017152,M·s-1,si,glucose,0.0,300.0,,,,,9.0,25.0,10.1021/jacs.6b07590,JACS.6B07590,0,"Three-in-One: Sensing, Self-Assembly, and Cascade Catalysis of Cyclodextrin Modified Gold Nanoparticles",Journal of the American Chemical Society,2016,data/pdfs/pdf_nanozymes/JACS.6B07590.pdf,False
Fe3O4,peroxidase,,30,30,30,,295.0,μM,0.43,μM min-1,text,TMB + H2O2,0.05,1.0,10.0,mM,50.0,μg/mL,4.0,25.0,10.1021/jacs.7b00601,JACS.7B00601,0,Molecular Imprinting on Inorganic Nanozymes for Hundred-fold Enzyme Specificity,Journal of the American Chemical Society,2017,data/pdfs/pdf_nanozymes/JACS.7B00601.pdf,False
Fe3O4,peroxidase,,30,30,30,,270.0,μM,2.1,μM min-1,text,ABTS + H2O2,0.05,1.0,10.0,mM,50.0,μg/mL,4.0,25.0,10.1021/jacs.7b00601,JACS.7B00601,0,Molecular Imprinting on Inorganic Nanozymes for Hundred-fold Enzyme Specificity,Journal of the American Chemical Society,2017,data/pdfs/pdf_nanozymes/JACS.7B00601.pdf,False
AgVO3,peroxidase,,400–1200,28–80,28–80,,0.04118,mM,37.97,10−4 s−1,text,TMB + H2O2,0.0,0.3,,,4.5,μg/mL,4.0,25.0,10.1002/jccs.201700031,JCCS.201700031,0,Î²â€<scp>AgVO<sub>3</sub></scp> Nanorods as Peroxidase Mimetic for Colorimetric Determination of Glucose,Journal of the Chinese Chemical Society,2017,data/pdfs/pdf_nanozymes/JCCS.201700031.pdf,False
AgVO3,peroxidase,,400–1200,28–80,28–80,,5.291,mM,53.09,10−4 s−1,text,H2O2 + TMB,0.0,50.0,,,4.5,μg/mL,4.0,25.0,10.1002/jccs.201700031,JCCS.201700031,0,Î²â€<scp>AgVO<sub>3</sub></scp> Nanorods as Peroxidase Mimetic for Colorimetric Determination of Glucose,Journal of the Chinese Chemical Society,2017,data/pdfs/pdf_nanozymes/JCCS.201700031.pdf,False
Co3O4,oxidase,,,,,,0.051,mM,3.3e-08,M s−1,text,TMB,0.0,0.14,,,1.0,mg mL−1,4.0,40.0,10.1021/jf500950p,JF500950P,0,Colorimetric Detection of Sulfite in Foods by a TMBâ€“O<sub>2</sub>â€“Co<sub>3</sub>O<sub>4</sub> Nanoparticles Detection System,Journal of Agricultural and Food Chemistry,2014,data/pdfs/pdf_nanozymes/JF500950P.pdf,False
Co3O4,oxidase,,,,,,0.037,mM,3.2e-08,M s−1,text,ABTS,0.0,0.12,,,1.0,mg mL−1,4.0,40.0,10.1021/jf500950p,JF500950P,0,Colorimetric Detection of Sulfite in Foods by a TMBâ€“O<sub>2</sub>â€“Co<sub>3</sub>O<sub>4</sub> Nanoparticles Detection System,Journal of Agricultural and Food Chemistry,2014,data/pdfs/pdf_nanozymes/JF500950P.pdf,False
Au,peroxidase,,14,14,14,,0.2,mM,5.59e-08,Ms−1,text,TMB + H2O2,,,,,47.8,μg · mL−1,3.6,25.0,10.1166/jnn.2018.13977,JNN.2018.13977,0,Peroxidase-Like Activity of Gold Nanoparticles and Their Gold Staining Enhanced ELISA Application,Journal of Nanoscience and Nanotechnology,2018,data/pdfs/pdf_nanozymes/JNN.2018.13977.pdf,False
Au,peroxidase,,14,14,14,,572.98,mM,9.77e-08,Ms−1,text,H2O2 + TMB,,,,,47.8,μg · mL−1,3.6,25.0,10.1166/jnn.2018.13977,JNN.2018.13977,0,Peroxidase-Like Activity of Gold Nanoparticles and Their Gold Staining Enhanced ELISA Application,Journal of Nanoscience and Nanotechnology,2018,data/pdfs/pdf_nanozymes/JNN.2018.13977.pdf,False
Au,peroxidase,,14,14,14,,92.3,mM,3.11e-08,Ms−1,text,ABTS + H2O2,,,,,47.8,μg · mL−1,3.6,25.0,10.1166/jnn.2018.13977,JNN.2018.13977,0,Peroxidase-Like Activity of Gold Nanoparticles and Their Gold Staining Enhanced ELISA Application,Journal of Nanoscience and Nanotechnology,2018,data/pdfs/pdf_nanozymes/JNN.2018.13977.pdf,False
Au,peroxidase,,14,14,14,,546.6,mM,5.04e-08,Ms−1,text,H2O2 + TMB,,,,,47.8,μg · mL−1,3.6,25.0,10.1166/jnn.2018.13977,JNN.2018.13977,0,Peroxidase-Like Activity of Gold Nanoparticles and Their Gold Staining Enhanced ELISA Application,Journal of Nanoscience and Nanotechnology,2018,data/pdfs/pdf_nanozymes/JNN.2018.13977.pdf,False
Au@PdPt,oxidase,,,,,PSS,15.4,μM,0.5,μM min-1,text,TMB,0.0,0.3,,,0.024,nM,4.5,30.0,10.1021/la104566e,LA104566E,0,Formation of PdPt Alloy Nanodots on Gold Nanorods: Tuning Oxidase-like Activities via Composition,Langmuir,2011,data/pdfs/pdf_nanozymes/LA104566E.pdf,False
Au@PdPt,oxidase,,,,,PSS,13.2,μM,0.6,μM min-1,text,TMB,0.0,0.3,,,0.024,nM,4.5,30.0,10.1021/la104566e,LA104566E,0,Formation of PdPt Alloy Nanodots on Gold Nanorods: Tuning Oxidase-like Activities via Composition,Langmuir,2011,data/pdfs/pdf_nanozymes/LA104566E.pdf,False
