sn,np,coating,bacteria,mdr,strain,np_synthesis,method,mic_np_µg_ml,concentration,zoi_np_mm,np_size_min_nm,np_size_max_nm,np_size_avg_nm,shape,time_set_hours,zeta_potential_mV,solvent_for_extract,temperature_for_extract_C,duration_preparing_extract_min,precursor_of_np,concentration_of_precursor_mM,hydrodynamic_diameter_nm,ph_during_synthesis,reference,doi,article_list,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access,pdf_file,pdf_downloaded
2624,TiO2,0,Aspergillus niger,0,ATCC 1015,green_synthesis from Luffa acutangula,ZOI,,20.0,21.0,10.0,59.0,35.0,hexagonal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/pii/S1018364722000775#f0025,10.1016/j.jksus.2022.101896,216,Journal of King Saud University - Science,Elsevier BV,2022,Green synthesis and antimicrobial efficacy of titanium dioxide nanoparticles using Luffa acutangula leaf extract,True,True,gold,216_1-s2.0-S1018364722000775-main.pdf,1,data/pdfs/pdf_seltox/216_1-s2.0-S1018364722000775-main.pdf,False
2625,TiO2,0,Aspergillus niger,0,ATCC 1015,green_synthesis from Luffa acutangula,ZOI,,30.0,22.0,10.0,59.0,35.0,hexagonal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/pii/S1018364722000775#f0025,10.1016/j.jksus.2022.101896,216,Journal of King Saud University - Science,Elsevier BV,2022,Green synthesis and antimicrobial efficacy of titanium dioxide nanoparticles using Luffa acutangula leaf extract,True,True,gold,216_1-s2.0-S1018364722000775-main.pdf,1,data/pdfs/pdf_seltox/216_1-s2.0-S1018364722000775-main.pdf,False
2626,TiO2,0,Aspergillus niger,0,ATCC 1015,green_synthesis from Luffa acutangula,ZOI,,40.0,27.0,10.0,59.0,35.0,hexagonal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/pii/S1018364722000775#f0025,10.1016/j.jksus.2022.101896,216,Journal of King Saud University - Science,Elsevier BV,2022,Green synthesis and antimicrobial efficacy of titanium dioxide nanoparticles using Luffa acutangula leaf extract,True,True,gold,216_1-s2.0-S1018364722000775-main.pdf,1,data/pdfs/pdf_seltox/216_1-s2.0-S1018364722000775-main.pdf,False
2627,TiO2,0,Bacillus subtilis,0,ATCC 6051,green_synthesis from Luffa acutangula,ZOI,,20.0,15.0,10.0,59.0,35.0,hexagonal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/pii/S1018364722000775#f0025,10.1016/j.jksus.2022.101896,216,Journal of King Saud University - Science,Elsevier BV,2022,Green synthesis and antimicrobial efficacy of titanium dioxide nanoparticles using Luffa acutangula leaf extract,True,True,gold,216_1-s2.0-S1018364722000775-main.pdf,1,data/pdfs/pdf_seltox/216_1-s2.0-S1018364722000775-main.pdf,False
2628,TiO2,0,Bacillus subtilis,0,ATCC 6051,green_synthesis from Luffa acutangula,ZOI,,30.0,16.0,10.0,59.0,35.0,hexagonal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/pii/S1018364722000775#f0025,10.1016/j.jksus.2022.101896,216,Journal of King Saud University - Science,Elsevier BV,2022,Green synthesis and antimicrobial efficacy of titanium dioxide nanoparticles using Luffa acutangula leaf extract,True,True,gold,216_1-s2.0-S1018364722000775-main.pdf,1,data/pdfs/pdf_seltox/216_1-s2.0-S1018364722000775-main.pdf,False
2629,TiO2,0,Bacillus subtilis,0,ATCC 6051,green_synthesis from Luffa acutangula,ZOI,,40.0,18.0,10.0,59.0,35.0,hexagonal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/pii/S1018364722000775#f0025,10.1016/j.jksus.2022.101896,216,Journal of King Saud University - Science,Elsevier BV,2022,Green synthesis and antimicrobial efficacy of titanium dioxide nanoparticles using Luffa acutangula leaf extract,True,True,gold,216_1-s2.0-S1018364722000775-main.pdf,1,data/pdfs/pdf_seltox/216_1-s2.0-S1018364722000775-main.pdf,False
2630,TiO2,0,Escherichia coli,0,MTCC-1677,green_synthesis from Luffa acutangula,ZOI,,20.0,35.0,10.0,59.0,35.0,hexagonal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/pii/S1018364722000775#f0025,10.1016/j.jksus.2022.101896,216,Journal of King Saud University - Science,Elsevier BV,2022,Green synthesis and antimicrobial efficacy of titanium dioxide nanoparticles using Luffa acutangula leaf extract,True,True,gold,216_1-s2.0-S1018364722000775-main.pdf,1,data/pdfs/pdf_seltox/216_1-s2.0-S1018364722000775-main.pdf,False
2631,TiO2,0,Escherichia coli,0,MTCC-1677,green_synthesis from Luffa acutangula,ZOI,,30.0,42.0,10.0,59.0,35.0,hexagonal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/pii/S1018364722000775#f0025,10.1016/j.jksus.2022.101896,216,Journal of King Saud University - Science,Elsevier BV,2022,Green synthesis and antimicrobial efficacy of titanium dioxide nanoparticles using Luffa acutangula leaf extract,True,True,gold,216_1-s2.0-S1018364722000775-main.pdf,1,data/pdfs/pdf_seltox/216_1-s2.0-S1018364722000775-main.pdf,False
2632,TiO2,0,Escherichia coli,0,MTCC-1677,green_synthesis from Luffa acutangula,ZOI,,40.0,45.0,10.0,59.0,35.0,hexagonal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/pii/S1018364722000775#f0025,10.1016/j.jksus.2022.101896,216,Journal of King Saud University - Science,Elsevier BV,2022,Green synthesis and antimicrobial efficacy of titanium dioxide nanoparticles using Luffa acutangula leaf extract,True,True,gold,216_1-s2.0-S1018364722000775-main.pdf,1,data/pdfs/pdf_seltox/216_1-s2.0-S1018364722000775-main.pdf,False
2633,TiO2,0,Enterococcus faecalis,0,ATCC 2912,green_synthesis from Luffa acutangula,ZOI,,20.0,13.0,10.0,59.0,35.0,hexagonal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/pii/S1018364722000775#f0025,10.1016/j.jksus.2022.101896,216,Journal of King Saud University - Science,Elsevier BV,2022,Green synthesis and antimicrobial efficacy of titanium dioxide nanoparticles using Luffa acutangula leaf extract,True,True,gold,216_1-s2.0-S1018364722000775-main.pdf,1,data/pdfs/pdf_seltox/216_1-s2.0-S1018364722000775-main.pdf,False
2634,TiO2,0,Enterococcus faecalis,0,ATCC 2912,green_synthesis from Luffa acutangula,ZOI,,30.0,18.0,10.0,59.0,35.0,hexagonal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/pii/S1018364722000775#f0025,10.1016/j.jksus.2022.101896,216,Journal of King Saud University - Science,Elsevier BV,2022,Green synthesis and antimicrobial efficacy of titanium dioxide nanoparticles using Luffa acutangula leaf extract,True,True,gold,216_1-s2.0-S1018364722000775-main.pdf,1,data/pdfs/pdf_seltox/216_1-s2.0-S1018364722000775-main.pdf,False
2635,TiO2,0,Enterococcus faecalis,0,ATCC 2912,green_synthesis from Luffa acutangula,ZOI,,40.0,21.0,10.0,59.0,35.0,hexagonal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/pii/S1018364722000775#f0025,10.1016/j.jksus.2022.101896,216,Journal of King Saud University - Science,Elsevier BV,2022,Green synthesis and antimicrobial efficacy of titanium dioxide nanoparticles using Luffa acutangula leaf extract,True,True,gold,216_1-s2.0-S1018364722000775-main.pdf,1,data/pdfs/pdf_seltox/216_1-s2.0-S1018364722000775-main.pdf,False
2636,TiO2,0,Klebsiella pneumoniae,0,NCTC 9633,green_synthesis from Luffa acutangula,ZOI,,20.0,19.0,10.0,59.0,35.0,hexagonal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/pii/S1018364722000775#f0025,10.1016/j.jksus.2022.101896,216,Journal of King Saud University - Science,Elsevier BV,2022,Green synthesis and antimicrobial efficacy of titanium dioxide nanoparticles using Luffa acutangula leaf extract,True,True,gold,216_1-s2.0-S1018364722000775-main.pdf,1,data/pdfs/pdf_seltox/216_1-s2.0-S1018364722000775-main.pdf,False
2637,TiO2,0,Klebsiella pneumoniae,0,NCTC 9633,green_synthesis from Luffa acutangula,ZOI,,30.0,21.0,10.0,59.0,35.0,hexagonal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/pii/S1018364722000775#f0025,10.1016/j.jksus.2022.101896,216,Journal of King Saud University - Science,Elsevier BV,2022,Green synthesis and antimicrobial efficacy of titanium dioxide nanoparticles using Luffa acutangula leaf extract,True,True,gold,216_1-s2.0-S1018364722000775-main.pdf,1,data/pdfs/pdf_seltox/216_1-s2.0-S1018364722000775-main.pdf,False
2638,TiO2,0,Klebsiella pneumoniae,0,NCTC 9633,green_synthesis from Luffa acutangula,ZOI,,40.0,27.0,10.0,59.0,35.0,hexagonal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/pii/S1018364722000775#f0025,10.1016/j.jksus.2022.101896,216,Journal of King Saud University - Science,Elsevier BV,2022,Green synthesis and antimicrobial efficacy of titanium dioxide nanoparticles using Luffa acutangula leaf extract,True,True,gold,216_1-s2.0-S1018364722000775-main.pdf,1,data/pdfs/pdf_seltox/216_1-s2.0-S1018364722000775-main.pdf,False
2639,TiO2,0,Pseudomonas aeruginosa,0,MTCC-4030,green_synthesis from Luffa acutangula,ZOI,,20.0,33.0,10.0,59.0,35.0,hexagonal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/pii/S1018364722000775#f0025,10.1016/j.jksus.2022.101896,216,Journal of King Saud University - Science,Elsevier BV,2022,Green synthesis and antimicrobial efficacy of titanium dioxide nanoparticles using Luffa acutangula leaf extract,True,True,gold,216_1-s2.0-S1018364722000775-main.pdf,1,data/pdfs/pdf_seltox/216_1-s2.0-S1018364722000775-main.pdf,False
2640,TiO2,0,Pseudomonas aeruginosa,0,MTCC-4030,green_synthesis from Luffa acutangula,ZOI,,30.0,36.0,10.0,59.0,35.0,hexagonal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/pii/S1018364722000775#f0025,10.1016/j.jksus.2022.101896,216,Journal of King Saud University - Science,Elsevier BV,2022,Green synthesis and antimicrobial efficacy of titanium dioxide nanoparticles using Luffa acutangula leaf extract,True,True,gold,216_1-s2.0-S1018364722000775-main.pdf,1,data/pdfs/pdf_seltox/216_1-s2.0-S1018364722000775-main.pdf,False
2641,TiO2,0,Pseudomonas aeruginosa,0,MTCC-4030,green_synthesis from Luffa acutangula,ZOI,,40.0,42.0,10.0,59.0,35.0,hexagonal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/pii/S1018364722000775#f0025,10.1016/j.jksus.2022.101896,216,Journal of King Saud University - Science,Elsevier BV,2022,Green synthesis and antimicrobial efficacy of titanium dioxide nanoparticles using Luffa acutangula leaf extract,True,True,gold,216_1-s2.0-S1018364722000775-main.pdf,1,data/pdfs/pdf_seltox/216_1-s2.0-S1018364722000775-main.pdf,False
2642,TiO2,0,Rhizopus oryzae,0,ATCC 24563,green_synthesis from Luffa acutangula,ZOI,,20.0,18.0,10.0,59.0,35.0,hexagonal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/pii/S1018364722000775#f0025,10.1016/j.jksus.2022.101896,216,Journal of King Saud University - Science,Elsevier BV,2022,Green synthesis and antimicrobial efficacy of titanium dioxide nanoparticles using Luffa acutangula leaf extract,True,True,gold,216_1-s2.0-S1018364722000775-main.pdf,1,data/pdfs/pdf_seltox/216_1-s2.0-S1018364722000775-main.pdf,False
2643,TiO2,0,Rhizopus oryzae,0,ATCC 24563,green_synthesis from Luffa acutangula,ZOI,,30.0,27.0,10.0,59.0,35.0,hexagonal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/pii/S1018364722000775#f0025,10.1016/j.jksus.2022.101896,216,Journal of King Saud University - Science,Elsevier BV,2022,Green synthesis and antimicrobial efficacy of titanium dioxide nanoparticles using Luffa acutangula leaf extract,True,True,gold,216_1-s2.0-S1018364722000775-main.pdf,1,data/pdfs/pdf_seltox/216_1-s2.0-S1018364722000775-main.pdf,False
2644,TiO2,0,Rhizopus oryzae,0,ATCC 24563,green_synthesis from Luffa acutangula,ZOI,,40.0,34.0,10.0,59.0,35.0,hexagonal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/pii/S1018364722000775#f0025,10.1016/j.jksus.2022.101896,216,Journal of King Saud University - Science,Elsevier BV,2022,Green synthesis and antimicrobial efficacy of titanium dioxide nanoparticles using Luffa acutangula leaf extract,True,True,gold,216_1-s2.0-S1018364722000775-main.pdf,1,data/pdfs/pdf_seltox/216_1-s2.0-S1018364722000775-main.pdf,False
2645,TiO2,0,Staphylococcus aureus,0,MTCC-3160,green_synthesis from Luffa acutangula,ZOI,,20.0,21.0,10.0,59.0,35.0,hexagonal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/pii/S1018364722000775#f0025,10.1016/j.jksus.2022.101896,216,Journal of King Saud University - Science,Elsevier BV,2022,Green synthesis and antimicrobial efficacy of titanium dioxide nanoparticles using Luffa acutangula leaf extract,True,True,gold,216_1-s2.0-S1018364722000775-main.pdf,1,data/pdfs/pdf_seltox/216_1-s2.0-S1018364722000775-main.pdf,False
2646,TiO2,0,Staphylococcus aureus,0,MTCC-3160,green_synthesis from Luffa acutangula,ZOI,,30.0,33.0,10.0,59.0,35.0,hexagonal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/pii/S1018364722000775#f0025,10.1016/j.jksus.2022.101896,216,Journal of King Saud University - Science,Elsevier BV,2022,Green synthesis and antimicrobial efficacy of titanium dioxide nanoparticles using Luffa acutangula leaf extract,True,True,gold,216_1-s2.0-S1018364722000775-main.pdf,1,data/pdfs/pdf_seltox/216_1-s2.0-S1018364722000775-main.pdf,False
2647,TiO2,0,Staphylococcus aureus,0,MTCC-3160,green_synthesis from Luffa acutangula,ZOI,,40.0,42.0,10.0,59.0,35.0,hexagonal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/pii/S1018364722000775#f0025,10.1016/j.jksus.2022.101896,216,Journal of King Saud University - Science,Elsevier BV,2022,Green synthesis and antimicrobial efficacy of titanium dioxide nanoparticles using Luffa acutangula leaf extract,True,True,gold,216_1-s2.0-S1018364722000775-main.pdf,1,data/pdfs/pdf_seltox/216_1-s2.0-S1018364722000775-main.pdf,False
2648,TiO2,0,Agroathelia rolfsii,0,ATCC 62666,green_synthesis from Luffa acutangula,ZOI,,20.0,24.0,10.0,59.0,35.0,hexagonal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/pii/S1018364722000775#f0025,10.1016/j.jksus.2022.101896,216,Journal of King Saud University - Science,Elsevier BV,2022,Green synthesis and antimicrobial efficacy of titanium dioxide nanoparticles using Luffa acutangula leaf extract,True,True,gold,216_1-s2.0-S1018364722000775-main.pdf,1,data/pdfs/pdf_seltox/216_1-s2.0-S1018364722000775-main.pdf,False
2649,TiO2,0,Agroathelia rolfsii,0,ATCC 62666,green_synthesis from Luffa acutangula,ZOI,,30.0,34.0,10.0,59.0,35.0,hexagonal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/pii/S1018364722000775#f0025,10.1016/j.jksus.2022.101896,216,Journal of King Saud University - Science,Elsevier BV,2022,Green synthesis and antimicrobial efficacy of titanium dioxide nanoparticles using Luffa acutangula leaf extract,True,True,gold,216_1-s2.0-S1018364722000775-main.pdf,1,data/pdfs/pdf_seltox/216_1-s2.0-S1018364722000775-main.pdf,False
2650,TiO2,0,Agroathelia rolfsii,0,ATCC 62666,green_synthesis from Luffa acutangula,ZOI,,40.0,42.0,10.0,59.0,35.0,hexagonal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/pii/S1018364722000775#f0025,10.1016/j.jksus.2022.101896,216,Journal of King Saud University - Science,Elsevier BV,2022,Green synthesis and antimicrobial efficacy of titanium dioxide nanoparticles using Luffa acutangula leaf extract,True,True,gold,216_1-s2.0-S1018364722000775-main.pdf,1,data/pdfs/pdf_seltox/216_1-s2.0-S1018364722000775-main.pdf,False
2651,Ag,0,Escherichia coli,0,,chemical_synthesis using AgNO3,ZOI,,170.0,26.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1,data/pdfs/pdf_seltox/34_abo-shama2020.pdf,True
2652,Ag,0,Escherichia coli,0,,chemical_synthesis using AgNO3,ZOI,,85.0,20.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1,data/pdfs/pdf_seltox/34_abo-shama2020.pdf,True
2653,Ag,0,Escherichia coli,0,,chemical_synthesis using AgNO3,ZOI,,42.5,18.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1,data/pdfs/pdf_seltox/34_abo-shama2020.pdf,True
2654,Ag,0,Escherichia coli,0,,chemical_synthesis using AgNO3,ZOI,,21.25,16.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1,data/pdfs/pdf_seltox/34_abo-shama2020.pdf,True
2655,Ag,0,Escherichia coli,0,,chemical_synthesis using AgNO3,ZOI,,10.625,15.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1,data/pdfs/pdf_seltox/34_abo-shama2020.pdf,True
2656,Ag,0,Escherichia coli,0,,chemical_synthesis using AgNO3,ZOI,,5.31,14.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1,data/pdfs/pdf_seltox/34_abo-shama2020.pdf,True
2657,Ag,0,Escherichia coli,0,,chemical_synthesis using AgNO3,ZOI,,2.65,13.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1,data/pdfs/pdf_seltox/34_abo-shama2020.pdf,True
2658,Ag,0,Escherichia coli,0,,chemical_synthesis using AgNO3,ZOI,,1.33,11.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1,data/pdfs/pdf_seltox/34_abo-shama2020.pdf,True
2659,Ag,0,Staphylococcus aureus,0,,chemical_synthesis using AgNO3,ZOI,,170.0,27.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1,data/pdfs/pdf_seltox/34_abo-shama2020.pdf,True
2660,Ag,0,Staphylococcus aureus,0,,chemical_synthesis using AgNO3,ZOI,,85.0,22.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1,data/pdfs/pdf_seltox/34_abo-shama2020.pdf,True
2661,Ag,0,Staphylococcus aureus,0,,chemical_synthesis using AgNO3,ZOI,,42.5,19.0,14.0,16.0,15.0,spherical,24.0,,,,,,,,,https://www.tandfonline.com/doi/full/10.2147/IDR.S234425,10.2147/IDR.S234425,34,Dove Medical Press Ltd.,Infect Drug Resis,2020,Synergistic and Antagonistic Effects of Metal Nanoparticles in Combination with Antibiotics Against Some Reference Strains of Pathogenic Microorganisms,True,True,green,34_abo-shama2020.pdf,1,data/pdfs/pdf_seltox/34_abo-shama2020.pdf,True
