sn,material,shape,coat_functional_group,synthesis_method,surface_charge,size_in_medium_nm,zeta_in_medium_mv,no_of_cells_cells_well,human_animal,cell_source,cell_tissue,cell_morphology,cell_age,time_hr,concentration,test,test_indicator,viability_%,doi,article_list,core_nm,hydrodynamic_nm,potential_mv,cell_type,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access,pdf_file,pdf_downloaded
4779,Fe3O4,,alginate,,,,,,A,Pig,Aorta,Endothelial,A,36,,Alamar blue,Alamar blue,104.9645,10.1089/ten.tec.2009.0280,142,,30.0,,PAECs,Tissue Engineering Part C: Methods,Mary Ann Liebert Inc,2010,Bioprinted Nanoparticles for Tissue Engineering Applications,False,FALSE,closed,142_buyukhatipoglu2010.pdf,0,data/pdfs/pdf_cytotox/142_buyukhatipoglu2010.pdf,False
4780,Fe3O4,,alginate,,,,,,A,Pig,Aorta,Endothelial,A,60,,Alamar blue,Alamar blue,96.4539,10.1089/ten.tec.2009.0280,142,,30.0,,PAECs,Tissue Engineering Part C: Methods,Mary Ann Liebert Inc,2010,Bioprinted Nanoparticles for Tissue Engineering Applications,False,FALSE,closed,142_buyukhatipoglu2010.pdf,0,data/pdfs/pdf_cytotox/142_buyukhatipoglu2010.pdf,False
4781,Fe3O4,,alginate,,,,,,A,Pig,Aorta,Endothelial,A,12,,Alamar blue,Alamar blue,97.87234,10.1089/ten.tec.2009.0280,142,,30.0,,PAECs,Tissue Engineering Part C: Methods,Mary Ann Liebert Inc,2010,Bioprinted Nanoparticles for Tissue Engineering Applications,False,FALSE,closed,142_buyukhatipoglu2010.pdf,0,data/pdfs/pdf_cytotox/142_buyukhatipoglu2010.pdf,False
4782,Fe3O4,,alginate,,,,,,A,Pig,Aorta,Endothelial,A,36,,Alamar blue,Alamar blue,81.56029,10.1089/ten.tec.2009.0280,142,,30.0,,PAECs,Tissue Engineering Part C: Methods,Mary Ann Liebert Inc,2010,Bioprinted Nanoparticles for Tissue Engineering Applications,False,FALSE,closed,142_buyukhatipoglu2010.pdf,0,data/pdfs/pdf_cytotox/142_buyukhatipoglu2010.pdf,False
4783,Fe3O4,,alginate,,,,,,A,Pig,Aorta,Endothelial,A,60,,Alamar blue,Alamar blue,74.11347,10.1089/ten.tec.2009.0280,142,,30.0,,PAECs,Tissue Engineering Part C: Methods,Mary Ann Liebert Inc,2010,Bioprinted Nanoparticles for Tissue Engineering Applications,False,FALSE,closed,142_buyukhatipoglu2010.pdf,0,data/pdfs/pdf_cytotox/142_buyukhatipoglu2010.pdf,False
4784,Fe3O4,,alginate,,,,,,A,Pig,Aorta,Endothelial,A,24,,Alamar blue,Alamar blue,84.69324,10.1089/ten.tec.2009.0280,142,,30.0,,PAECs,Tissue Engineering Part C: Methods,Mary Ann Liebert Inc,2010,Bioprinted Nanoparticles for Tissue Engineering Applications,False,FALSE,closed,142_buyukhatipoglu2010.pdf,0,data/pdfs/pdf_cytotox/142_buyukhatipoglu2010.pdf,False
4785,Fe3O4,,alginate,,,,,,A,Pig,Aorta,Endothelial,A,48,,Alamar blue,Alamar blue,74.03898,10.1089/ten.tec.2009.0280,142,,30.0,,PAECs,Tissue Engineering Part C: Methods,Mary Ann Liebert Inc,2010,Bioprinted Nanoparticles for Tissue Engineering Applications,False,FALSE,closed,142_buyukhatipoglu2010.pdf,0,data/pdfs/pdf_cytotox/142_buyukhatipoglu2010.pdf,False
4786,Fe3O4,,alginate,,,,,,A,Pig,Aorta,Endothelial,A,72,,Alamar blue,Alamar blue,67.57632,10.1089/ten.tec.2009.0280,142,,30.0,,PAECs,Tissue Engineering Part C: Methods,Mary Ann Liebert Inc,2010,Bioprinted Nanoparticles for Tissue Engineering Applications,False,FALSE,closed,142_buyukhatipoglu2010.pdf,0,data/pdfs/pdf_cytotox/142_buyukhatipoglu2010.pdf,False
4787,Fe3O4,,alginate,,,,,,A,Pig,Aorta,Endothelial,A,96,,Alamar blue,Alamar blue,68.59861,10.1089/ten.tec.2009.0280,142,,30.0,,PAECs,Tissue Engineering Part C: Methods,Mary Ann Liebert Inc,2010,Bioprinted Nanoparticles for Tissue Engineering Applications,False,FALSE,closed,142_buyukhatipoglu2010.pdf,0,data/pdfs/pdf_cytotox/142_buyukhatipoglu2010.pdf,False
4788,Fe3O4,,alginate,,,,,,A,Pig,Aorta,Endothelial,A,144,,Alamar blue,Alamar blue,64.98035,10.1089/ten.tec.2009.0280,142,,30.0,,PAECs,Tissue Engineering Part C: Methods,Mary Ann Liebert Inc,2010,Bioprinted Nanoparticles for Tissue Engineering Applications,False,FALSE,closed,142_buyukhatipoglu2010.pdf,0,data/pdfs/pdf_cytotox/142_buyukhatipoglu2010.pdf,False
4789,Fe3O4,,,,,,,,H,Human,Lung,Epithelial,A,48,,Live/Dead,"Calcein AM, Ethidium homodimer-1",63.07054,10.1007/s00449-009-0354-5,143,,14.0,,A549,Bioprocess and Biosystems Engineering,Springer Science and Business Media LLC,2009,In vitro cytotoxicity screening of water-dispersible metal oxide nanoparticles in human cell lines,False,FALSE,closed,143_choi2009.pdf,0,data/pdfs/pdf_cytotox/143_choi2009.pdf,False
4790,Fe3O4,,,,,,,,H,Human,Breast,Epithelial,A,48,,Live/Dead,"Calcein AM, Ethidium homodimer-1",73.02905,10.1007/s00449-009-0354-5,143,,14.0,,MCF7,Bioprocess and Biosystems Engineering,Springer Science and Business Media LLC,2009,In vitro cytotoxicity screening of water-dispersible metal oxide nanoparticles in human cell lines,False,FALSE,closed,143_choi2009.pdf,0,data/pdfs/pdf_cytotox/143_choi2009.pdf,False
4791,Fe3O4,,,,,,,,H,Human,Brain,Fibroblast,A,48,,Live/Dead,"Calcein AM, Ethidium homodimer-1",76.34855,10.1007/s00449-009-0354-5,143,,14.0,,T98G,Bioprocess and Biosystems Engineering,Springer Science and Business Media LLC,2009,In vitro cytotoxicity screening of water-dispersible metal oxide nanoparticles in human cell lines,False,FALSE,closed,143_choi2009.pdf,0,data/pdfs/pdf_cytotox/143_choi2009.pdf,False
4792,Fe3O4,,,,,,,,H,Human,Lung,Epithelial,A,96,,Live/Dead,"Calcein AM, Ethidium homodimer-1",81.47948,10.1007/s00449-009-0354-5,143,,14.0,,A549,Bioprocess and Biosystems Engineering,Springer Science and Business Media LLC,2009,In vitro cytotoxicity screening of water-dispersible metal oxide nanoparticles in human cell lines,False,FALSE,closed,143_choi2009.pdf,0,data/pdfs/pdf_cytotox/143_choi2009.pdf,False
4793,Fe3O4,,,,,,,,H,Human,Breast,Epithelial,A,96,,Live/Dead,"Calcein AM, Ethidium homodimer-1",97.01502,10.1007/s00449-009-0354-5,143,,14.0,,MCF7,Bioprocess and Biosystems Engineering,Springer Science and Business Media LLC,2009,In vitro cytotoxicity screening of water-dispersible metal oxide nanoparticles in human cell lines,False,FALSE,closed,143_choi2009.pdf,0,data/pdfs/pdf_cytotox/143_choi2009.pdf,False
4794,Fe3O4,,,,,,,,H,Human,Brain,Fibroblast,A,96,,Live/Dead,"Calcein AM, Ethidium homodimer-1",93.21722,10.1007/s00449-009-0354-5,143,,14.0,,T98G,Bioprocess and Biosystems Engineering,Springer Science and Business Media LLC,2009,In vitro cytotoxicity screening of water-dispersible metal oxide nanoparticles in human cell lines,False,FALSE,closed,143_choi2009.pdf,0,data/pdfs/pdf_cytotox/143_choi2009.pdf,False
4795,Fe3O4,,COOH,,,,,,H,Human,Cervix,Epithelial,A,24,,Live/Dead,"Calcein AM, Ethidium homodimer-1",99.80393,10.1007/s10856-012-4716-1,4,,20.0,,HeLa,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2012,In vitro cytotoxicity of surface modified bismuth nanoparticles,False,FALSE,closed,4_luo2012.pdf,0,data/pdfs/pdf_cytotox/4_luo2012.pdf,False
4796,Fe3O4,,COOH,,,,,,H,Human,Cervix,Epithelial,A,24,,Live/Dead,"Calcein AM, Ethidium homodimer-1",92.54902,10.1007/s10856-012-4716-1,4,,20.0,,HeLa,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2012,In vitro cytotoxicity of surface modified bismuth nanoparticles,False,FALSE,closed,4_luo2012.pdf,0,data/pdfs/pdf_cytotox/4_luo2012.pdf,False
4797,Fe3O4,,COOH,,,,,,H,Human,Cervix,Epithelial,A,24,,Live/Dead,"Calcein AM, Ethidium homodimer-1",88.03922,10.1007/s10856-012-4716-1,4,,20.0,,HeLa,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2012,In vitro cytotoxicity of surface modified bismuth nanoparticles,False,FALSE,closed,4_luo2012.pdf,0,data/pdfs/pdf_cytotox/4_luo2012.pdf,False
4798,Fe3O4,,COOH,,,,,,H,Human,Bone,Fibroblast,A,24,,Live/Dead,"Calcein AM, Ethidium homodimer-1",98.43137,10.1007/s10856-012-4716-1,4,,20.0,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2012,In vitro cytotoxicity of surface modified bismuth nanoparticles,False,FALSE,closed,4_luo2012.pdf,0,data/pdfs/pdf_cytotox/4_luo2012.pdf,False
4799,Fe3O4,,COOH,,,,,,H,Human,Bone,Fibroblast,A,24,,Live/Dead,"Calcein AM, Ethidium homodimer-1",91.56863,10.1007/s10856-012-4716-1,4,,20.0,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2012,In vitro cytotoxicity of surface modified bismuth nanoparticles,False,FALSE,closed,4_luo2012.pdf,0,data/pdfs/pdf_cytotox/4_luo2012.pdf,False
4800,Fe3O4,,COOH,,,,,,H,Human,Bone,Fibroblast,A,24,,Live/Dead,"Calcein AM, Ethidium homodimer-1",82.15686,10.1007/s10856-012-4716-1,4,,20.0,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2012,In vitro cytotoxicity of surface modified bismuth nanoparticles,False,FALSE,closed,4_luo2012.pdf,0,data/pdfs/pdf_cytotox/4_luo2012.pdf,False
4801,Fe3O4,,NH2,,,,,,H,Human,Cervix,Epithelial,A,24,,Live/Dead,"Calcein AM, Ethidium homodimer-1",98.24219,10.1007/s10856-012-4716-1,4,,20.0,,HeLa,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2012,In vitro cytotoxicity of surface modified bismuth nanoparticles,False,FALSE,closed,4_luo2012.pdf,0,data/pdfs/pdf_cytotox/4_luo2012.pdf,False
4802,Fe3O4,,NH2,,,,,,H,Human,Cervix,Epithelial,A,24,,Live/Dead,"Calcein AM, Ethidium homodimer-1",90.625,10.1007/s10856-012-4716-1,4,,20.0,,HeLa,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2012,In vitro cytotoxicity of surface modified bismuth nanoparticles,False,FALSE,closed,4_luo2012.pdf,0,data/pdfs/pdf_cytotox/4_luo2012.pdf,False
4803,Fe3O4,,NH2,,,,,,H,Human,Cervix,Epithelial,A,24,,Live/Dead,"Calcein AM, Ethidium homodimer-1",79.29688,10.1007/s10856-012-4716-1,4,,20.0,,HeLa,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2012,In vitro cytotoxicity of surface modified bismuth nanoparticles,False,FALSE,closed,4_luo2012.pdf,0,data/pdfs/pdf_cytotox/4_luo2012.pdf,False
4804,Fe3O4,,NH2,,,,,,H,Human,Bone,Fibroblast,A,24,,Live/Dead,"Calcein AM, Ethidium homodimer-1",99.80469,10.1007/s10856-012-4716-1,4,,20.0,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2012,In vitro cytotoxicity of surface modified bismuth nanoparticles,False,FALSE,closed,4_luo2012.pdf,0,data/pdfs/pdf_cytotox/4_luo2012.pdf,False
4805,Fe3O4,,NH2,,,,,,H,Human,Bone,Fibroblast,A,24,,Live/Dead,"Calcein AM, Ethidium homodimer-1",94.72656,10.1007/s10856-012-4716-1,4,,20.0,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2012,In vitro cytotoxicity of surface modified bismuth nanoparticles,False,FALSE,closed,4_luo2012.pdf,0,data/pdfs/pdf_cytotox/4_luo2012.pdf,False
4806,Fe3O4,,NH2,,,,,,H,Human,Bone,Fibroblast,A,24,,Live/Dead,"Calcein AM, Ethidium homodimer-1",88.67188,10.1007/s10856-012-4716-1,4,,20.0,,MG-63,Journal of Materials Science: Materials in Medicine,Springer Science and Business Media LLC,2012,In vitro cytotoxicity of surface modified bismuth nanoparticles,False,FALSE,closed,4_luo2012.pdf,0,data/pdfs/pdf_cytotox/4_luo2012.pdf,False
4807,Fe3O4,,,,,,,,H,Human,Foreskin,Fibroblast,A,24,,MTT,tetrazolium salt,97.3923,10.1109/tnb.2003.820277,144,,12.5,,hTERT-BJ1,IEEE Transactions on Nanobioscience,Institute of Electrical and Electronics Engineers Inc.,2004,"Surface-modified superparamagnetic nanoparticles for drug delivery: preparation, characterization, and cytotoxicity studies",False,FALSE,closed,144_gupta2004.pdf,0,data/pdfs/pdf_cytotox/144_gupta2004.pdf,False
4808,Fe3O4,,,,,,,,H,Human,Foreskin,Fibroblast,A,25,,MTT,tetrazolium salt,84.94128,10.1109/tnb.2003.820277,144,,12.5,,hTERT-BJ1,IEEE Transactions on Nanobioscience,Institute of Electrical and Electronics Engineers Inc.,2004,"Surface-modified superparamagnetic nanoparticles for drug delivery: preparation, characterization, and cytotoxicity studies",False,FALSE,closed,144_gupta2004.pdf,0,data/pdfs/pdf_cytotox/144_gupta2004.pdf,False
4809,Fe3O4,,,,,,,,H,Human,Foreskin,Fibroblast,A,26,,MTT,tetrazolium salt,72.86762,10.1109/tnb.2003.820277,144,,12.5,,hTERT-BJ1,IEEE Transactions on Nanobioscience,Institute of Electrical and Electronics Engineers Inc.,2004,"Surface-modified superparamagnetic nanoparticles for drug delivery: preparation, characterization, and cytotoxicity studies",False,FALSE,closed,144_gupta2004.pdf,0,data/pdfs/pdf_cytotox/144_gupta2004.pdf,False
4810,Fe3O4,,,,,,,,H,Human,Foreskin,Fibroblast,A,27,,MTT,tetrazolium salt,67.59135,10.1109/tnb.2003.820277,144,,12.5,,hTERT-BJ1,IEEE Transactions on Nanobioscience,Institute of Electrical and Electronics Engineers Inc.,2004,"Surface-modified superparamagnetic nanoparticles for drug delivery: preparation, characterization, and cytotoxicity studies",False,FALSE,closed,144_gupta2004.pdf,0,data/pdfs/pdf_cytotox/144_gupta2004.pdf,False
4811,Fe3O4,,,,,,,,H,Human,Foreskin,Fibroblast,A,28,,MTT,tetrazolium salt,49.81495,10.1109/tnb.2003.820277,144,,12.5,,hTERT-BJ1,IEEE Transactions on Nanobioscience,Institute of Electrical and Electronics Engineers Inc.,2004,"Surface-modified superparamagnetic nanoparticles for drug delivery: preparation, characterization, and cytotoxicity studies",False,FALSE,closed,144_gupta2004.pdf,0,data/pdfs/pdf_cytotox/144_gupta2004.pdf,False
4812,Fe3O4,,PEG,,,,,,H,Human,Foreskin,Fibroblast,A,29,,MTT,tetrazolium salt,138.7218,10.1109/tnb.2003.820277,144,,45.0,,hTERT-BJ1,IEEE Transactions on Nanobioscience,Institute of Electrical and Electronics Engineers Inc.,2004,"Surface-modified superparamagnetic nanoparticles for drug delivery: preparation, characterization, and cytotoxicity studies",False,FALSE,closed,144_gupta2004.pdf,0,data/pdfs/pdf_cytotox/144_gupta2004.pdf,False
4813,Fe3O4,,PEG,,,,,,H,Human,Foreskin,Fibroblast,A,30,,MTT,tetrazolium salt,131.8888,10.1109/tnb.2003.820277,144,,45.0,,hTERT-BJ1,IEEE Transactions on Nanobioscience,Institute of Electrical and Electronics Engineers Inc.,2004,"Surface-modified superparamagnetic nanoparticles for drug delivery: preparation, characterization, and cytotoxicity studies",False,FALSE,closed,144_gupta2004.pdf,0,data/pdfs/pdf_cytotox/144_gupta2004.pdf,False
4814,Fe3O4,,PEG,,,,,,H,Human,Foreskin,Fibroblast,A,31,,MTT,tetrazolium salt,128.6427,10.1109/tnb.2003.820277,144,,45.0,,hTERT-BJ1,IEEE Transactions on Nanobioscience,Institute of Electrical and Electronics Engineers Inc.,2004,"Surface-modified superparamagnetic nanoparticles for drug delivery: preparation, characterization, and cytotoxicity studies",False,FALSE,closed,144_gupta2004.pdf,0,data/pdfs/pdf_cytotox/144_gupta2004.pdf,False
4815,Fe3O4,,PEG,,,,,,H,Human,Foreskin,Fibroblast,A,32,,MTT,tetrazolium salt,127.7789,10.1109/tnb.2003.820277,144,,45.0,,hTERT-BJ1,IEEE Transactions on Nanobioscience,Institute of Electrical and Electronics Engineers Inc.,2004,"Surface-modified superparamagnetic nanoparticles for drug delivery: preparation, characterization, and cytotoxicity studies",False,FALSE,closed,144_gupta2004.pdf,0,data/pdfs/pdf_cytotox/144_gupta2004.pdf,False
4816,Fe3O4,,PEG,,,,,,H,Human,Foreskin,Fibroblast,A,33,,MTT,tetrazolium salt,113.2134,10.1109/tnb.2003.820277,144,,45.0,,hTERT-BJ1,IEEE Transactions on Nanobioscience,Institute of Electrical and Electronics Engineers Inc.,2004,"Surface-modified superparamagnetic nanoparticles for drug delivery: preparation, characterization, and cytotoxicity studies",False,FALSE,closed,144_gupta2004.pdf,0,data/pdfs/pdf_cytotox/144_gupta2004.pdf,False
4817,Fe3O4,,dimercaptosuccinic,,,,,,A,Rat,Adrenal gland,Irregular,A,48,,Live/Dead,"Calcein AM, Ethidium homodimer-1",69.0,10.1016/j.biomaterials.2007.01.043,145,,8.5,,PC12,Biomaterials,Elsevier BV,2007,Nanotoxicity of iron oxide nanoparticle internalization in growing neurons,False,FALSE,closed,145_pisanic2007.pdf,0,data/pdfs/pdf_cytotox/145_pisanic2007.pdf,False
4818,Fe3O4,,dimercaptosuccinic,,,,,,A,Rat,Adrenal gland,Irregular,A,48,,Live/Dead,"Calcein AM, Ethidium homodimer-1",95.45,10.1016/j.biomaterials.2007.01.043,145,,8.5,,PC12,Biomaterials,Elsevier BV,2007,Nanotoxicity of iron oxide nanoparticle internalization in growing neurons,False,FALSE,closed,145_pisanic2007.pdf,0,data/pdfs/pdf_cytotox/145_pisanic2007.pdf,False
4819,Fe3O4,,dimercaptosuccinic,,,,,,A,Rat,Adrenal gland,Irregular,A,48,,Live/Dead,"Calcein AM, Ethidium homodimer-1",90.26,10.1016/j.biomaterials.2007.01.043,145,,8.5,,PC12,Biomaterials,Elsevier BV,2007,Nanotoxicity of iron oxide nanoparticle internalization in growing neurons,False,FALSE,closed,145_pisanic2007.pdf,0,data/pdfs/pdf_cytotox/145_pisanic2007.pdf,False
4820,Fe3O4,,dimercaptosuccinic,,,,,,A,Rat,Adrenal gland,Irregular,A,96,,Live/Dead,"Calcein AM, Ethidium homodimer-1",74.53416,10.1016/j.biomaterials.2007.01.043,145,,8.5,,PC12,Biomaterials,Elsevier BV,2007,Nanotoxicity of iron oxide nanoparticle internalization in growing neurons,False,FALSE,closed,145_pisanic2007.pdf,0,data/pdfs/pdf_cytotox/145_pisanic2007.pdf,False
4821,Fe3O4,,dimercaptosuccinic,,,,,,A,Rat,Adrenal gland,Irregular,A,96,,Live/Dead,"Calcein AM, Ethidium homodimer-1",73.37662,10.1016/j.biomaterials.2007.01.043,145,,8.5,,PC12,Biomaterials,Elsevier BV,2007,Nanotoxicity of iron oxide nanoparticle internalization in growing neurons,False,FALSE,closed,145_pisanic2007.pdf,0,data/pdfs/pdf_cytotox/145_pisanic2007.pdf,False
4822,Fe3O4,,dimercaptosuccinic,,,,,,A,Rat,Adrenal gland,Irregular,A,96,,Live/Dead,"Calcein AM, Ethidium homodimer-1",70.77922,10.1016/j.biomaterials.2007.01.043,145,,8.5,,PC12,Biomaterials,Elsevier BV,2007,Nanotoxicity of iron oxide nanoparticle internalization in growing neurons,False,FALSE,closed,145_pisanic2007.pdf,0,data/pdfs/pdf_cytotox/145_pisanic2007.pdf,False
4823,Fe3O4,,dimercaptosuccinic,,,,,,A,Rat,Adrenal gland,Irregular,A,144,,Live/Dead,"Calcein AM, Ethidium homodimer-1",18.63354,10.1016/j.biomaterials.2007.01.043,145,,8.5,,PC12,Biomaterials,Elsevier BV,2007,Nanotoxicity of iron oxide nanoparticle internalization in growing neurons,False,FALSE,closed,145_pisanic2007.pdf,0,data/pdfs/pdf_cytotox/145_pisanic2007.pdf,False
4824,Fe3O4,,dimercaptosuccinic,,,,,,A,Rat,Adrenal gland,Irregular,A,144,,Live/Dead,"Calcein AM, Ethidium homodimer-1",4.545455,10.1016/j.biomaterials.2007.01.043,145,,8.5,,PC12,Biomaterials,Elsevier BV,2007,Nanotoxicity of iron oxide nanoparticle internalization in growing neurons,False,FALSE,closed,145_pisanic2007.pdf,0,data/pdfs/pdf_cytotox/145_pisanic2007.pdf,False
4825,Fe3O4,,dimercaptosuccinic,,,,,,A,Rat,Adrenal gland,Irregular,A,144,,Live/Dead,"Calcein AM, Ethidium homodimer-1",11.68831,10.1016/j.biomaterials.2007.01.043,145,,8.5,,PC12,Biomaterials,Elsevier BV,2007,Nanotoxicity of iron oxide nanoparticle internalization in growing neurons,False,FALSE,closed,145_pisanic2007.pdf,0,data/pdfs/pdf_cytotox/145_pisanic2007.pdf,False
4826,Fe3O4,,,,,,,,H,Human,Bone Marrow,Epithelial,A,48,,MTS,tetrazolium salt,84.26982,10.1080/17458080802235765,129,,13.5,,SH-SY5Y,Journal of Experimental Nanoscience,Informa UK Limited,2008,Differential cytotoxicity of metal oxide nanoparticles,False,TRUE,bronze,129_chen2008.pdf,1,data/pdfs/pdf_cytotox/129_chen2008.pdf,False
4827,Fe3O4,,,,,,,,H,Human,Bone Marrow,Epithelial,A,48,,MTS,tetrazolium salt,82.37157,10.1080/17458080802235765,129,,13.5,,SH-SY5Y,Journal of Experimental Nanoscience,Informa UK Limited,2008,Differential cytotoxicity of metal oxide nanoparticles,False,TRUE,bronze,129_chen2008.pdf,1,data/pdfs/pdf_cytotox/129_chen2008.pdf,False
4828,Fe3O4,,,,,,,,H,Human,Bone Marrow,Epithelial,A,48,,MTS,tetrazolium salt,61.13089,10.1080/17458080802235765,129,,13.5,,SH-SY5Y,Journal of Experimental Nanoscience,Informa UK Limited,2008,Differential cytotoxicity of metal oxide nanoparticles,False,TRUE,bronze,129_chen2008.pdf,1,data/pdfs/pdf_cytotox/129_chen2008.pdf,False
4829,Fe3O4,,,,,,,,H,Human,Bone Marrow,Epithelial,A,48,,MTS,tetrazolium salt,69.08662,10.1080/17458080802235765,129,,13.5,,SH-SY5Y,Journal of Experimental Nanoscience,Informa UK Limited,2008,Differential cytotoxicity of metal oxide nanoparticles,False,TRUE,bronze,129_chen2008.pdf,1,data/pdfs/pdf_cytotox/129_chen2008.pdf,False
4830,Fe3O4,,,,,,,,H,Human,Bone Marrow,Epithelial,A,48,,MTS,tetrazolium salt,78.13834,10.1080/17458080802235765,129,,13.5,,SH-SY5Y,Journal of Experimental Nanoscience,Informa UK Limited,2008,Differential cytotoxicity of metal oxide nanoparticles,False,TRUE,bronze,129_chen2008.pdf,1,data/pdfs/pdf_cytotox/129_chen2008.pdf,False
4831,Fe3O4,,,,,,,,H,Human,Brain,Epithelial,A,48,,MTS,tetrazolium salt,101.6735,10.1080/17458080802235765,129,,13.5,,H4,Journal of Experimental Nanoscience,Informa UK Limited,2008,Differential cytotoxicity of metal oxide nanoparticles,False,TRUE,bronze,129_chen2008.pdf,1,data/pdfs/pdf_cytotox/129_chen2008.pdf,False
4832,Fe3O4,,,,,,,,H,Human,Brain,Epithelial,A,48,,MTS,tetrazolium salt,93.43899,10.1080/17458080802235765,129,,13.5,,H4,Journal of Experimental Nanoscience,Informa UK Limited,2008,Differential cytotoxicity of metal oxide nanoparticles,False,TRUE,bronze,129_chen2008.pdf,1,data/pdfs/pdf_cytotox/129_chen2008.pdf,False
4833,Fe3O4,,,,,,,,H,Human,Brain,Epithelial,A,48,,MTS,tetrazolium salt,87.84634,10.1080/17458080802235765,129,,13.5,,H4,Journal of Experimental Nanoscience,Informa UK Limited,2008,Differential cytotoxicity of metal oxide nanoparticles,False,TRUE,bronze,129_chen2008.pdf,1,data/pdfs/pdf_cytotox/129_chen2008.pdf,False
