record_id,source_pdf,source_page,source_type,extractor,evidence,name_raw,name_std,smiles_raw,smiles_canonical,inchikey,pubchem_cid,cas,formula,mw,iupac_name,target_raw,assay_type_raw,assay_type_std,organism_raw,organism_std,property,value_raw,unit_raw,value_std,unit_std,conversion_note,validation,validation_detail,dup_group,dup_level,is_primary,conflict_group,conflict_flag,needs_review,review_reason,extracted_at
r_34923276abcc,acsomega.2c06142.pdf,3,figure,openchemie:moldet,figure structure (no label),,,COC([O-])([NH2+]N)c1ccc(-c2nc3cc(C)c(C)cc3[nH]2)cc1,COC([O-])([NH2+]N)c1ccc(-c2nc3cc(C)c(C)cc3[nH]2)cc1,AKYVMJRILFZVPF-UHFFFAOYSA-O,,,,,,,,,,,,,,,,,passed,rdkit canonical,dup_059,1,True,,False,False,,2026-06-26T20:49:42+00:00
r_7f6f24e79125,acsomega.2c06142.pdf,4,figure,openchemie:coref,coref label=3,3,3,CN.Cc1cc2nc(-c3ccc(C(=O)NN)cc3)[nH]c2cc1C,CN.Cc1cc2nc(-c3ccc(C(=O)NN)cc3)[nH]c2cc1C,GBJBPPPQEGUNPV-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_92200c5b83b9,acsomega.2c06142.pdf,4,figure,openchemie:coref,coref label=4a-h,4a-h,4a-h,Cc1cc2nc(-c3ccc(C(=O)NNC(N)=S)cc3)[nH]c2cc1C.[H+],Cc1cc2nc(-c3ccc(C(=O)NNC(N)=S)cc3)[nH]c2cc1C.[H+],MNNJHHTXDSVIQH-UHFFFAOYSA-O,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,True,OpenChemIE dummy-capped (1): verify R,2026-06-26T20:49:42+00:00
r_2044d237bf00,acsomega.2c06142.pdf,4,figure,openchemie:moldet,figure structure (no label),,,Cc1cc2nc(-c3ccc(C4(O)NN=C(N)S4)cc3)[nH]c2cc1C,Cc1cc2nc(-c3ccc(C4(O)NN=C(N)S4)cc3)[nH]c2cc1C,LSSQGGOWOGOCFK-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,True,OpenChemIE dummy-capped (1): verify R,2026-06-26T20:49:42+00:00
r_faf841934b45,acsomega.2c06142.pdf,8,figure,openchemie:moldet,figure structure (no label),,,Cc1cc2nc(-c3ccc(-c4nnc([NH])s4)cc3)[nH]c2cc1C.Cc1cc2nc(-c3ccc(C(=O)NN)cc3)[nH]c2cc1C,Cc1cc2nc(-c3ccc(-c4nnc([NH])s4)cc3)[nH]c2cc1C.Cc1cc2nc(-c3ccc(C(=O)NN)cc3)[nH]c2cc1C,QLDAEXLJCBCGGC-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_4641460bd95d,acsomega.2c06142.pdf,10,figure,openchemie:moldet,figure structure (no label),,,C/C=C(/C)C[S+]c1nnc(C)s1,C/C=C(/C)C[S+]c1nnc(C)s1,LMAJJJSGOKZJQR-XQRVVYSFSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,True,OpenChemIE dummy-capped (1): verify R,2026-06-26T20:49:42+00:00
r_4dca4f81fb3c,acsomega.2c06142.pdf,10,figure,openchemie:moldet,figure structure (no label),,,C=C(C)/C=C\C(=C)Cn1c(C)nc2ccccc21.CC,C=C(C)/C=C\C(=C)Cn1c(C)nc2ccccc21.CC,GAZPJYDHJYZODA-KVVVOXFISA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_140e29d56f68,acsomega.2c06142.pdf,10,figure,openchemie:moldet,figure structure (no label),,,COC(=O)c1ccc(C(O)Nc2cc(C)c(C)cc2[NH3+])cc1.[OH-],COC(=O)c1ccc(C(O)Nc2cc(C)c(C)cc2[NH3+])cc1.[OH-],YNGXOJWYLKUOTH-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_b13a845c9e64,antibiotics10081002.pdf,2,figure,openchemie:moldet,figure structure (no label),,,C1CCCC1.C1NC2CC12.CCC1C2C13C1C23C12C1C34C(CCC5CC5CCCCC5CC5C)C3C142.c1ccc2[nH]c(CCc3ccn[nH]3)nc2c1,C1CCCC1.C1NC2CC12.CCC1C2C13C1C23C12C1C34C(CCC5CC5CCCCC5CC5C)C3C142.c1ccc2[nH]c(CCc3ccn[nH]3)nc2c1,YLYZIYDSCBRCAM-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_95a178dbb4c2,antibiotics10081002.pdf,2,figure,openchemie:coref,coref label=3a-3n,3a-3n,3a-3n,C.N.O=C(c1ccncc1)N1N=C(c2nc3ccccc3[nH]2)CC1c1ccccc1,C.N.O=C(c1ccncc1)N1N=C(c2nc3ccccc3[nH]2)CC1c1ccccc1,KADALSGPLVQACB-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,True,OpenChemIE dummy-capped (1): verify R,2026-06-26T20:49:42+00:00
r_428a6f87eea2,antibiotics10081002.pdf,3,figure,openchemie:coref,coref label=4,4,4,[H]/C=C/C(=O)c1nc2ccccc2[nH]1,[H]/C=C/C(=O)c1nc2ccccc2[nH]1,SBKMFVRKUCKHLB-UHFFFAOYSA-N,154084698,,C10H8N2O,172.18,1-(1H-benzimidazol-2-yl)prop-2-en-1-one,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,True,OpenChemIE dummy-capped (1): verify R,2026-06-26T20:49:42+00:00
r_30754b5abbc4,antibiotics10081002.pdf,3,figure,openchemie:coref,coref label=7,7,7,CC1=NN(c2ccccc2)C(=O)C1,CC1=NN(c2ccccc2)C(=O)C1,QELUYTUMUWHWMC-UHFFFAOYSA-N,4021,89-25-8,C10H10N2O,174.2,5-methyl-2-phenyl-4H-pyrazol-3-one,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_f9459f24fabb,antibiotics10081002.pdf,3,figure,openchemie:coref,coref label=8,8,8,Cc1nn(-c2ccccc2)c(O)c1C(=O)CCl.I,Cc1nn(-c2ccccc2)c(O)c1C(=O)CCl.I,HRFAEWNEZVKOIR-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_8c016e185877,antibiotics10081002.pdf,3,figure,openchemie:coref,coref label=Sa-Sf,Sa-Sf,Sa-Sf,O=C(c1nc2ccccc2[nH]1)C(Br)CBr,O=C(c1nc2ccccc2[nH]1)C(Br)CBr,SFBGERXMPIJEOZ-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,True,OpenChemIE dummy-capped (1): verify R,2026-06-26T20:49:42+00:00
r_ef4b878d897b,antibiotics10081002.pdf,3,figure,openchemie:coref,coref label=10,10,10,Cc1nn(-c2ccccc2)c2c1/C(=N/c1nc3ccccc3[nH]1)CO2,Cc1nn(-c2ccccc2)c2c1/C(=N/c1nc3ccccc3[nH]1)CO2,SBWNOFUQHDHOFY-CJLVFECKSA-N,53249141,,C19H15N5O,329.4,"(Z)-N-(1H-benzimidazol-2-yl)-3-methyl-1-phenylfuro[3,2-d]pyrazol-4-imine",,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_28b06bd49a61,antibiotics10081002.pdf,4,figure,openchemie:coref,coref label=14,14,14,CCC.NC(=S)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(C(F)(F)F)cc1,CCC.NC(=S)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(C(F)(F)F)cc1,OZZMPRFZJQMEFT-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_9531395035c1,antibiotics10081002.pdf,4,figure,openchemie:coref,coref label=15,15,15,CC#N.Cc1nn(-c2ccccc2)c(-n2cnc3ccccc32)c1C=O,CC#N.Cc1nn(-c2ccccc2)c(-n2cnc3ccccc32)c1C=O,DSPGKZXGMZPWAG-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_55c82ffcbea0,antibiotics10081002.pdf,4,figure,openchemie:coref,coref label=16,16,16,Cc1nn(-c2ccccc2)c(-n2cnc3ccccc32)c1C1C(C#N)=C(N)Oc2nc(N3N=C(c4ccc(Cl)cc4)CC3c3ccc(C(F)(F)F)cc3)sc21,Cc1nn(-c2ccccc2)c(-n2cnc3ccccc32)c1C1C(C#N)=C(N)Oc2nc(N3N=C(c4ccc(Cl)cc4)CC3c3ccc(C(F)(F)F)cc3)sc21,HPMKLJLLNJROEF-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_631afd4d514d,antibiotics10081002.pdf,4,figure,openchemie:coref,coref label=13a-13k,13a-13k,13a-13k,C.CC(=O)Nc1ccc(OCC(=O)N2N=C(c3nc4ccccc4[nH]3)CC2c2ccccc2)cc1,C.CC(=O)Nc1ccc(OCC(=O)N2N=C(c3nc4ccccc4[nH]3)CC2c2ccccc2)cc1,MFGMKQDFGMOQGM-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,True,OpenChemIE dummy-capped (1): verify R,2026-06-26T20:49:42+00:00
r_ada63fe0ef0b,antibiotics10081002.pdf,5,figure,openchemie:moldet,figure structure (no label),,,[HH].c1ccc(-c2ccccn2)nc1,[HH].c1ccc(-c2ccccn2)nc1,FUYIAANVENROGI-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,True,OpenChemIE dummy-capped (1): verify R,2026-06-26T20:49:42+00:00
r_4bdbb7c5a54c,antibiotics10081002.pdf,8,figure,openchemie:moldet,figure structure (no label),,,NC(CI)c1ccc(C(F)(F)F)cc1,NC(CI)c1ccc(C(F)(F)F)cc1,MAKYDIASXFAFBN-UHFFFAOYSA-N,162552590,,C9H9F3IN,315.07,2-iodo-1-[4-(trifluoromethyl)phenyl]ethanamine,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_3078cebd0967,antibiotics10081002.pdf,11,figure,openchemie:moldet,figure structure (no label),,,C=C/C(=C\C)n1nc(C)c(C(=C)CI)c1O.[I-],C=C/C(=C\C)n1nc(C)c(C(=C)CI)c1O.[I-],NDDJVPXMJSGWRC-AAGWESIMSA-M,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_f40e0c71e539,antibiotics10081002.pdf,11,figure,openchemie:coref,coref label=Br,Br,Br,C=c1nc(C(=O)C(Br)CBr)[nH]c1=C.CC.C[I-].[Ni],C=c1nc(C(=O)C(Br)CBr)[nH]c1=C.CC.C[I-].[Ni],APTIZAKMGGFAIF-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,True,OpenChemIE dummy-capped (1): verify R,2026-06-26T20:49:42+00:00
r_67aa572aab58,antibiotics10081002.pdf,11,figure,openchemie:moldet,figure structure (no label),,,C=CC.C=CC(=C)n1nc(C)c2c1OCC2=[I+].[NH2+],C=CC.C=CC(=C)n1nc(C)c2c1OCC2=[I+].[NH2+],ATSBPJKWRSQFCL-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_a2d54bb9bf2d,antibiotics10081002.pdf,12,figure,openchemie:moldet,figure structure (no label),,,C.C=C.C=Cc1cnc(C2=NN(C=O)C(c3ccccc3)C2)[nH]1.CCC,C.C=C.C=Cc1cnc(C2=NN(C=O)C(c3ccccc3)C2)[nH]1.CCC,DKPKRTDGBQQCKW-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,True,OpenChemIE dummy-capped (1): verify R,2026-06-26T20:49:42+00:00
r_58b523effd2a,antibiotics10081002.pdf,18,figure,openchemie:moldet,figure structure (no label),,,CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCC,YCOZIPAWZNQLMR-UHFFFAOYSA-N,12391,629-62-9,C15H32,212.41,pentadecane,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_8bed92bc76b2,antibiotics10081002.pdf,23,figure,openchemie:moldet,figure structure (no label),,,[CH2+]C.[CH2+][CH2+].c1ccc2[nH]c(-c3cc[nH]n3)nc2c1,[CH2+]C.[CH2+][CH2+].c1ccc2[nH]c(-c3cc[nH]n3)nc2c1,WMITXBHGFJLAFP-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,True,OpenChemIE dummy-capped (1): verify R,2026-06-26T20:49:42+00:00
r_ce64a3a76f9f,antibiotics12071220.pdf,1,figure,openchemie:moldet,figure structure (no label),,,C1CC(C23CC4CC42C3)C2CC12,C1CC(C23CC4CC42C3)C2CC12,SKWFQULAOMGDQP-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_eaa37d1d17bd,antibiotics12071220.pdf,2,figure,openchemie:moldet,figure structure (no label),,,CC.c1cc(-c2nc3cc(-c4ccc5nc(-c6ccncc6)[nH]c5c4)ccc3[nH]2)ccn1,CC.c1cc(-c2nc3cc(-c4ccc5nc(-c6ccncc6)[nH]c5c4)ccc3[nH]2)ccn1,VIMGLGXESWUGPW-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_df5c879226ac,antibiotics12071220.pdf,2,figure,openchemie:moldet,figure structure (no label),,,CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1C1O[C@@H](CO)[C@H](O)[C@@H]1O,CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1C1O[C@@H](CO)[C@H](O)[C@@H]1O,KJFBVJALEQWJBS-AIOZOAKWSA-N,46875455,,C15H19Cl2N3O4,376.2,"(3S,4R,5S)-2-[5,6-dichloro-2-(propan-2-ylamino)benzimidazol-1-yl]-5-(hydroxymethyl)oxolane-3,4-diol",,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_9d49b5f73692,antibiotics12071220.pdf,2,figure,openchemie:moldet,figure structure (no label),,,C/C=C\C.COC(=O)Nc1nc2ccccc2[nH]1,C/C=C\C.COC(=O)Nc1nc2ccccc2[nH]1,WILFWHMNASVSDA-QGAMPUOQSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_443f5b80f9ec,antibiotics12071220.pdf,2,figure,openchemie:moldet,figure structure (no label),,,COC1OCCCCNC(=O)n2c(nc3ccccc32)O1,COC1OCCCCNC(=O)n2c(nc3ccccc32)O1,OICSJDYTCHFDJB-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_eae5ee11bc13,antibiotics12071220.pdf,2,figure,openchemie:moldet,figure structure (no label),,,CN.Cc1cc(C(O)(Cn2cncn2)Cn2cncn2)c(F)cc1F,CN.Cc1cc(C(O)(Cn2cncn2)Cn2cncn2)c(F)cc1F,WMKFZZJADIRAFE-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_511b880c1e41,antibiotics12071220.pdf,2,figure,openchemie:moldet,figure structure (no label),,,C=C/C=C\C1=CC(/C=C\C=C)(/C=N/C)/C1=N/C.C=CC(=C)CNCC.N[C@@H](C(=O)N[C@@H]1CN2C(C(=O)O)=C(CSc3c[nH]nn3)CS[C@H]12)c1ccc(O)cc1,C=C/C=C\C1=CC(/C=C\C=C)(/C=N/C)/C1=N/C.C=CC(=C)CNCC.N[C@@H](C(=O)N[C@@H]1CN2C(C(=O)O)=C(CSc3c[nH]nn3)CS[C@H]12)c1ccc(O)cc1,JKWBQBAVFWAYSH-QKZPSOQJSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_d423df6808c8,antibiotics12071220.pdf,6,figure,openchemie:moldet,figure structure (no label),,,C=C/C(=C\C)c1nc2ccc(-c3ccc4[nH]c(-c5ccncc5)nc4c3)cc2[nH]1.C=N.CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1[C@@H]1O[C@@H](CO)[C@H](O)[C@@H]1O.[HH].c1ccc2[nH]cnc2c1,C=C/C(=C\C)c1nc2ccc(-c3ccc4[nH]c(-c5ccncc5)nc4c3)cc2[nH]1.C=N.CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1[C@@H]1O[C@@H](CO)[C@H](O)[C@@H]1O.[HH].c1ccc2[nH]cnc2c1,WTRXVNMMDFLOGY-GOLMLEIKSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_44fb94fb5171,antibiotics12071220.pdf,6,figure,openchemie:moldet,figure structure (no label),,,CC.CCC(CN)Cn1cncn1.CN(N)C1O[C@@H](CO)[C@H](O)[C@H]1O,CC.CCC(CN)Cn1cncn1.CN(N)C1O[C@@H](CO)[C@H](O)[C@H]1O,GSKPOJVXZXLTHM-HGZMPTSYSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,True,OpenChemIE dummy-capped (1): verify R,2026-06-26T20:49:42+00:00
r_7db2df59f444,antibiotics12071220.pdf,22,figure,openchemie:moldet,figure structure (no label),,,C=C/C=C(/C=C/C=C/NS(=C)(=O)C(C)C)CC,C=C/C=C(/C=C/C=C/NS(=C)(=O)C(C)C)CC,KCZGPXVGMKRVPA-BNWWSUJQSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_1b83d59f5611,antibiotics12071220.pdf,22,figure,openchemie:moldet,figure structure (no label),,,C=[NH+]/C=C\CC(=C)/N=C([CH2+])/C=C\C.CC[C@@H]1O[C@@H](n2c(NC(C)C)nc3cc(Cl)c(Cl)cc32)[C@@H](O)[C@H]1O,C=[NH+]/C=C\CC(=C)/N=C([CH2+])/C=C\C.CC[C@@H]1O[C@@H](n2c(NC(C)C)nc3cc(Cl)c(Cl)cc32)[C@@H](O)[C@H]1O,OBDSQWCOYNWQMB-ZDTNKWNUSA-O,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_ecfad48f4b08,antibiotics12071220.pdf,22,figure,openchemie:coref,coref label=H:,H:,H:,C=CN(CCO)N=C.N=S.N=S.OC(Cn1cncn1)(Cn1cncn1)C1C=CCC=C1F.OC(Cn1cncn1)(Cn1cncn1)c1ccccc1F,C=CN(CCO)N=C.N=S.N=S.OC(Cn1cncn1)(Cn1cncn1)C1C=CCC=C1F.OC(Cn1cncn1)(Cn1cncn1)c1ccccc1F,YOIMATZQPAEUCA-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_f07a093f8054,antibiotics12071220.pdf,22,figure,openchemie:coref,coref label=N-,N-,N-,C=CCCNCc1c[nH]nn1.CN.CNI.C[C@@H]1CN2C(C(=O)O)=C(CSc3c[nH]nn3)CS[C@H]12.Cn1cncn1.N=NN,C=CCCNCc1c[nH]nn1.CN.CNI.C[C@@H]1CN2C(C(=O)O)=C(CSc3c[nH]nn3)CS[C@H]12.Cn1cncn1.N=NN,HLRFVYOYTPYNBP-XCAMSIDSSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_aa8fb18491d4,d2ra06667j.pdf,2,figure,openchemie:moldet,figure structure (no label),,,COc1ccnc(CS(=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,COc1ccnc(CS(=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,IQPSEEYGBUAQFF-UHFFFAOYSA-N,4679,102625-70-7,C16H15F2N3O4S,383.4,"6-(difluoromethoxy)-2-[(3,4-dimethoxy-2-pyridinyl)methylsulfinyl]-1H-benzimidazole",,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_be988799d12e,d2ra06667j.pdf,2,figure,openchemie:moldet,figure structure (no label),,,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,OPXLLQIJSORQAM-UHFFFAOYSA-N,4030,31431-39-7,C16H13N3O3,295.29,methyl N-(6-benzoyl-1H-benzimidazol-2-yl)carbamate,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_5aa3949c54d1,d2ra06667j.pdf,2,figure,openchemie:moldet,figure structure (no label),,,Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,CJXAEXPPLWQRFR-UHFFFAOYSA-N,2782,442-52-4,C19H20ClN3,325.8,1-[(4-chlorophenyl)methyl]-2-(pyrrolidin-1-ylmethyl)benzimidazole,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_1aabcce6f111,d2ra06667j.pdf,2,figure,openchemie:moldet,figure structure (no label),,,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,MJIHNNLFOKEZEW-UHFFFAOYSA-N,3883,103577-45-3,C16H14F3N3O2S,369.4,"2-[[3-methyl-4-(2,2,2-trifluoroethoxy)-2-pyridinyl]methylsulfinyl]-1H-benzimidazole",,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_1c421a3d20b4,d2ra06667j.pdf,2,figure,openchemie:moldet,figure structure (no label),,,COC(=O)Nc1nc2cc(C(=O)C3CC3)ccc2[nH]1,COC(=O)Nc1nc2cc(C(=O)C3CC3)ccc2[nH]1,OXLKOMYHDYVIDM-UHFFFAOYSA-N,35803,31431-43-3,C13H13N3O3,259.26,methyl N-[6-(cyclopropanecarbonyl)-1H-benzimidazol-2-yl]carbamate,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_46499c376c6b,d2ra06667j.pdf,2,figure,openchemie:moldet,figure structure (no label),,,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,HTQMVQVXFRQIKW-UHFFFAOYSA-N,2541,139481-59-7,C24H20N6O3,440.5,2-ethoxy-3-[[4-[2-(2H-tetrazol-5-yl)phenyl]phenyl]methyl]benzimidazole-4-carboxylic acid,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_485cd4e189d3,d2ra06667j.pdf,2,figure,openchemie:moldet,figure structure (no label),,,COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1,COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1,KYRVNWMVYQXFEU-UHFFFAOYSA-N,4122,31430-18-9,C14H11N3O3S,301.32,methyl N-[6-(thiophene-2-carbonyl)-1H-benzimidazol-2-yl]carbamate,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_6543bff8d015,d2ra06667j.pdf,2,figure,openchemie:moldet,figure structure (no label),,,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21,RIOXQFHNBCKOKP-UHFFFAOYSA-N,28780,17804-35-2,C14H18N4O3,290.32,methyl N-[1-(butylcarbamoyl)benzimidazol-2-yl]carbamate,,,,,,,,,,,,passed,rdkit canonical,dup_060,2,True,,False,False,,2026-06-26T20:49:42+00:00
r_28ec79352ee0,d2ra06667j.pdf,2,figure,openchemie:moldet,figure structure (no label),,,Cc1ccc(-c2nc3cc[c]([Rf])cc3[nH]2)cc1,Cc1ccc(-c2nc3cc[c]([Rf])cc3[nH]2)cc1,XDZQSRWNWTUPEO-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,dup_061,2,True,,False,True,OpenChemIE dummy-capped (2): verify R,2026-06-26T20:49:42+00:00
r_b1103ad3edbb,d2ra06667j.pdf,2,figure,openchemie:moldet,figure structure (no label),,,Cc1ccc(-c2nc3ccccc3[nH]2)cc1,Cc1ccc(-c2nc3ccccc3[nH]2)cc1,YJSWQFYMPODDTQ-UHFFFAOYSA-N,725982,120-03-6,C14H12N2,208.26,2-(4-methylphenyl)-1H-benzimidazole,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,True,OpenChemIE dummy-capped (2): verify R,2026-06-26T20:49:42+00:00
r_7216bd443f18,d2ra06667j.pdf,2,figure,openchemie:moldet,figure structure (no label),,,C[C@@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1,C[C@@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1,JNAHVYVRKWKWKQ-ZDUSSCGKSA-N,11842604,912444-01-0,C13H16N4O,244.29,2-[(2S)-2-methylpyrrolidin-2-yl]-1H-benzimidazole-4-carboxamide,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_783c007c0185,d2ra06667j.pdf,2,figure,openchemie:moldet,figure structure (no label),,,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,PIQCTGMSNWUMAF-UHFFFAOYSA-N,135398510,405169-16-6,C21H21FN6O,392.4,4-amino-5-fluoro-3-[6-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl]-1H-quinolin-2-one,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_8cda7d858bd9,d2ra06667j.pdf,2,figure,openchemie:moldet,figure structure (no label),,,Cc1ccc(Cn2c(-c3cccc(NS(C)(=O)=O)c3)nc3ccccc32)cc1,Cc1ccc(Cn2c(-c3cccc(NS(C)(=O)=O)c3)nc3ccccc32)cc1,JPFSNUBRFGFBAR-UHFFFAOYSA-N,155810921,2579696-45-8,C22H21N3O2S,391.5,N-[3-[1-[(4-methylphenyl)methyl]benzimidazol-2-yl]phenyl]methanesulfonamide,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
r_3a33202fa582,d2ra06667j.pdf,3,figure,openchemie:coref,coref label=15-25,15-25,15-25,[Rf][c]1ccc2nc(-c3c4ccccc4cc4ccccc34)[nH]c2c1,[Rf][c]1ccc2nc(-c3c4ccccc4cc4ccccc34)[nH]c2c1,CZGUDAAECCWOSU-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:49:42+00:00
